MSFT  KO MO LMT MMM MRK MCD MDT LOW MS MET MON  KFT MA
0.018577 -0.00283 -0.008315 0.004038 0.005769 -0.015399 -0.005878 -0.003469 -0.040091 0.043341 0.01569 -0.001899 -0.00972 0.008804
-0.002328 -0.005109 -0.007826 -0.009175 -0.007336 0 -0.004838 -0.013119 0.021832 -0.028805 -0.028064 -0.017762 -0.007927 -0.02311
0.008946 -0.004565 -0.014085 -0.023849 -0.0043 -0.010214 0.010443 -0.001085 -0.006503 -0.040587 -0.015364 -0.006846 0.003805 -0.020283
-0.015035 0.012037 0 0.012216 -0.004049 0.007739 0.01479 -0.000815 -0.015895 -0.005857 -0.006726 -0.009234 0.005686 -0.047641
0.010959 0.003021 0.009714 0.006548 0.016396 0.02496 0.003863 0.018755 0.009501 0.022913 0.052004 0.010895 -0.002639 0.016805
-0.003097 0.003388 0.013016 0.008291 -0.014265 -0.00562 0 -0.009072 -0.001882 -0.00512 -0.006437 0.002857 -0.005732 -0.006726
-0.001165 0.007316 -0.005028 -0.012271 -0.001893 -0.006907 -0.001749 -0.009155 -0.01273 -0.006755 -0.013475 0.002201 0.009608 -0.022202
-0.032659 -0.010801 -0.01516 -0.018827 -0.016938 -0.014227 -0.005782 -0.002174 -0.027698 -0.032707 -0.053586 -0.029587 -0.010659 -0.013554
0.003215 0.014119 -0.003991 -0.016186 -0.008546 0.015074 -0.000529 -0.007081 -0.016208 -0.013726 -0.009992 -0.002396 -0.001539 0.001404
-0.012821 -0.001299 0.009731 -0.005042 0.015154 0.003791 -0.001763 -0.000274 0.021468 0.012899 0.041211 -0.001068 0.002697 0.004207
0.019075 0.009665 0.009637 0.015869 0.012462 0.023292 0.014662 -0.007133 0.010753 0.031836 0.015886 0.010421 0.00269 0.001097
-0.000398 0.009021 -0.004492 -0.028223 -0.010686 -0.009843 -0.005223 0.023625 -0.023211 0.012017 -0.008481 -0.013685 -0.001533 0.051308
0.022709 -0.004014 0.006768 -0.013913 0.019005 0.007456 -0.004725 0.0019 0.028713 0.025032 0.017642 0.00861 0.002303 0.000285
-0.004675 0.001099 0.011765 0.03863 0.002684 0.004009 -0.002989 0.007857 0.0077 0.004696 0.004728 0.010671 -0.005362 0.016401
0.006654 0.002562 0.003322 -0.018465 0.002007 0.009214 -0.000353 -0.007258 0.003343 -0.010284 -0.004183 0.006731 0.008471 0.007369
0.003499 0.000182 -0.003311 -0.0043 -0.003072 -0.01339 0.006528 0.001895 0.020942 -0.019521 -0.027566 0.002491 -0.007637 0.006296
0.005812 0.00073 0.009413 0.01417 0.02572 0.014806 0.007888 -0.000811 0.017249 0.054271 0.032127 0.014646 0.011543 0.009753
0.028891 0.001459 0.001097 -0.003726 0.002612 0.012158 0.012174 0.001893 -0.003682 -0.003655 0.003139 0.009537 0.012933 0.026791
-0.007862 0.001639 0.001096 0.007613 -0.009769 -0.002703 0.009966 0.010259 -0.013395 0.00856 -0.027901 -0.019533 0.015021 -0.006612
-0.005283 -0.003999 0.004379 0.020546 0.003946 0.015658 0.008506 0.015233 0.018727 0.003637 0.016899 0.000651 0.006659 0.007728
0.000379 -0.013141 0.016894 -0.064943 -0.004848 -0.000296 -0.006073 -0.035272 -0.017004 -0.017819 -0.022158 -0.017697 0.000735 -0.00266
0.007964 0 -0.024116 -0.032366 0.005003 -0.030842 -0.010014 -0.001364 -0.029453 0.047971 -0.007284 -0.014306 0.006978 0.002978
0.000376 0.00148 -0.001647 0.027562 0.032228 0.005814 0.020058 0.017213 0.01975 0.048709 0.035054 0.010348 -0.011306 0.015997
0.05378 -0.016805 -0.013751 0.008522 -0.012311 -0.013386 -0.001176 -0.0231 -0.021729 -0.020705 -0.029929 0.000665 -0.002213 0.002966
0.023555 -0.000188 0.002789 -0.009974 -0.01285 -0.012643 -0.00387 -0.002749 -0.017866 -0.005714 -0.026252 -0.060348 -0.012939 -0.04005
-0.003138 0.004321 0.008899 -0.020428 -0.010674 0.012804 -0.003041 0.002481 -0.020157 -0.019828 -0.028071 0.008205 0.001124 -0.000906
-0.019937 0.000935 0.003308 -0.024139 -0.020263 -0.011718 -0.006439 -0.009076 -0.021576 -0.051305 -0.023163 -0.009681 0.00823 -0.000227
0.007138 0.010839 0.008791 0.017125 0.013699 -0.023089 0.008527 0.006661 0.024615 0.042092 0.078454 -0.010343 0.022263 0.033651
-0.017364 -0.01442 -0.013617 -0.010073 -0.025305 -0.012137 -0.008962 -0.015715 -0.020521 -0.046035 -0.076276 -0.038225 -0.001089 -0.039049
0.005409 0.007691 0.010491 0.001163 0.009651 0.010669 0.009384 0.011765 0.000511 -0.004359 -0.023802 0.016374 0.00436 0.016574
-0.012554 -0.011169 0.008743 0.007696 -0.002962 -0.018874 0.001352 -0.003599 -0.006639 0.005003 0.007224 -0.005712 -0.003618 -0.015495
0.019252 0.006965 0.000542 0.014409 0.000135 0.064232 0.017724 0.01556 0.003085 -0.020535 -0.000598 0.013257 -0.03159 0.026369
0.014612 0.017013 0.010828 0.034943 0.018766 0.002145 0.019738 0.051163 0.028703 0.02986 0.033194 0.00974 0.013498 0.023424
0.001756 0.001654 -0.006963 0.01249 -0.000663 -0.003669 0.003904 -0.011713 0.043348 0.005552 -0.008577 -0.004607 -0.009249 0.028882
0.01648 0.018168 0.017799 0.024671 0.023737 0.025775 0.014906 0.034501 0.014804 0.041411 0.047136 0.012439 -0.009335 0.02233
0.00069 0.005948 0.010599 -0.013097 0.010233 0.005384 -0.005747 0.006874 -0.011294 -0.007364 -0.010541 0.052286 0.010177 -0.014534
0.003792 0.005734 -0.005244 0.006434 -0.000385 -0.011604 0.008831 0.013906 0.013803 0.001484 0.022747 0.016834 0.000746 -0.003226
0.008242 -0.003385 0.002636 -0.013053 -0.00962 -0.007225 -0.010505 -0.006733 0.007981 -0.021926 -0.032939 -0.007343 0.000746 -0.004245
0.009196 0.009296 0.012618 0.026586 0.001425 0.003639 0.02268 -0.00929 0.017699 0.002424 -0.003784 -0.010356 0.002608 -0.00916
-0.003037 0.004959 0.004154 0.011963 0.009053 0.02145 0.014942 0.015712 -0.005034 0.034451 0.031268 0.019706 0.026756 -0.016701
0.019973 0.002291 -0.005171 -0.008704 0.009741 0.014197 -0.014877 0.002994 -0.01196 -0.022203 0.008218 0.030654 0.000362 0.000867
0.003667 -0.005099 0.003118 -0.012449 -0.005966 0.024789 0.00645 -0.012189 0.005121 -0.004183 -0.018269 0.034269 -0.013748 -0.016104
-0.01096 0.005302 -0.004663 -0.001062 -0.007069 0.005407 -0.008909 -0.002518 -0.004632 -0.030603 -0.020899 -0.005126 -0.010638 0.012364
-0.005373 0.010548 -0.011973 0.010893 -0.007896 0.031984 0.008831 0.000252 -0.006515 -0.0065 -0.008772 0.006409 0.007416 0.00465
0.010804 0.013222 0.007903 0.015506 0.014222 -0.001097 0.000313 0.017416 0.024824 0.016199 0.017404 -0.002373 0.006257 0.02176
-0.001002 -0.000859 0.008887 0.003623 -0.001544 -0.005491 0.003594 0.072935 0.005942 -0.015328 -0.00203 0.003004 -0.004389 0.006181
-0.004012 -0.001375 -0.005699 0.013409 0.003866 0.009663 0.003581 -0.001618 0.006361 -0.021793 0.004939 0.009235 -0.01543 0.009215
-0.019134 -0.008949 -0.009901 -0.011069 -0.014889 -0.007657 -0.004655 -0.0044 -0.008578 -0.028962 -0.037872 -0.016941 -0.00597 -0.01772
0.006502 0.00035 -0.01 0.001686 0.00899 -0.002205 -0.005503 -0.012794 -0.006831 0.03507 0.027344 0.015723 -0.002252 0.022369
0.020401 0.015385 0.013822 0.022012 0.015367 0.018503 0.004585 0.005891 0.035305 -0.0019 0 0.021796 -0.00301 0.008843
-0.007664 -0.002066 0.004719 -0.009375 -0.002798 -0.002169 -0.016368 0.021785 0.0031 -0.029188 0.026031 0.012362 0.004151 -0.002346
0.001679 -0.011905 -0.001044 -0.009208 -0.016069 -0.000815 -0.00848 -0.011463 -0.007506 -0.013072 -0.027651 -0.017479 -0.00714 -0.025823
0.005028 0.003841 0.009404 0.009552 0.014128 -0.001904 -0.006132 -0.001391 0.017794 0.025497 0.035767 0.016693 0.005678 0.021892
-0.006338 0.00661 0.002588 0.005882 -0.004218 0 0.00552 0 -0.004371 -0.019051 0.009907 0 0.00414 -0.009903
-0.007385 -0.003283 -0.005679 -0.012838 -0.010268 -0.009537 -0.021314 -0.00627 -0.003073 -0.007571 0.003083 -0.014861 -0.00075 -0.001381
0.004735 0.002601 0.005711 -0.029101 0.034107 0.022008 -0.000165 0.001168 0.004403 0.006634 0.007823 0.014355 0.001875 0.018147
0.005385 0.012969 0.00413 0.007692 0.011788 0.010498 0.007426 0.011204 0.012275 -0.003954 -0.003604 0.00024 -0.001123 0.004857
-0.00067 0.009047 0.003599 0.010529 0.013262 -0.002397 0.009992 0.003693 0.034214 -0.014886 0.003617 -0.006715 0.004123 -0.000737
0.00871 -0.001184 0.007684 0.013545 0.001957 0.018883 0.007785 0.00897 0.012144 0.013096 0.024952 0.003139 0.006719 0.014512
-0.002989 0.000339 0.001525 -0.002699 0.009645 0.006089 -0.002253 0 -0.007034 -0.010607 -0.011902 -0.015644 -0.005191 -0.007799
0.002665 -0.010836 -0.003553 -0.001933 -0.01185 -0.006579 0.006774 -0.006155 -0.012917 0.016415 0.000821 0.002323 0.011927 0.003462
-0.016611 -0.024649 -0.002038 -0.017816 -0.015296 -0.01245 -0.00801 -0.016743 0 -0.040211 -0.025711 -0.015246 -0.009945 0.005479
0.025676 -0.001053 0.003063 0.003417 0.006213 0.003219 0.004037 0.008164 -0.002955 0.003091 -0.005615 -0.002725 0.004836 0.028618
0.00527 0.004568 0.003053 -0.000917 0.005681 0.007754 0.007882 0.007867 0.009314 0.015406 0.00367 0.005589 -0.00074 0.002041
0.00983 0.001574 0.008118 -0.008129 0.006509 0.001592 0.004947 -0.00023 0.000839 -0.002023 0.001688 0.004693 0.011115 0.001018
0.003245 0.000349 0.014595 -0.005552 0.002806 -0.013245 0.006193 0.019518 -0.012573 -0.006419 -0.003089 0.007498 0.002565 -0.001174
0.002587 0.002618 0.010417 -0.001595 0.00438 -0.00698 0.000947 -0.006306 0.00382 0.00646 -0.003099 0.005124 0.00731 0.000392
0.005484 0 -0.002455 0.007855 0.010902 0.00811 0.002996 0.006346 0 -0.010473 -0.008477 0.002913 0.00762 0.006108
0.007058 0.005223 -0.006506 0.012682 0.008149 -0.005095 -0.000314 0.011261 -0.001691 0.00478 0.00513 -0.003631 -0.001092 0.00537
-0.013699 -0.001039 -0.002015 -0.007044 -0.002734 -0.001078 -0.011008 -0.008909 -0.003388 0.002039 0.005103 0.003523 0.001457 -0.001471
-0.015504 -0.011789 -0.009086 -0.010116 -0.01466 -0.014031 -0.007155 -0.011685 -0.00595 0.00373 -0.002821 -0.01041 -0.011277 -0.007753
0.01542 0.000702 0.008151 0.019907 0.004234 0.012863 0.005445 -0.001819 -0.009833 0.044257 0.026874 0.02055 0.009198 0.00336
0.000323 -0.012097 0.000505 0.01041 -0.006264 0.004053 -0.007646 0.020501 -0.010363 0.036558 0.023141 0.022054 0.048852 -0.002959
-0.006137 -0.000355 0.014647 -0.014681 0.014182 0.013455 -0.013644 0.016406 0.002618 0.012796 0.010232 0.014835 0.006952 -0.001445
-0.010335 -0.002485 -0.001493 -0.027447 0.000717 0.001593 0.007323 0.009265 0.028721 0.014484 0.014126 -0.003593 -0.002416 -0.006535
0.00683 -0.018509 0.002493 0.016127 0.007046 -0.00053 -0.000969 0.005246 -0.002115 -0.020352 0.005256 0.008027 0.001038 0.000354
-0.01272 0.020308 0.007459 0.004761 -0.004032 0.003979 0.007762 -0.003914 -0.008478 -0.006512 0.006536 -0.018927 -0.004494 -0.016458
-0.006607 0.010841 -0.005429 -0.000132 0.000834 -0.007926 0.005456 -0.010696 -0.002565 -0.028402 0.00026 -0.019998 0.017014 -0.00056
0.009312 0.002637 0.004467 0.012112 -0.003212 0.036751 -0.001117 0.005737 -0.004715 0.004176 -0.015321 0.007682 -0.002049 0.025995
0.020099 0.001754 0.006917 -0.00052 -0.003342 0.027228 0.000959 0.008776 -0.001292 -0.001919 0.009494 -0.013818 -0.003763 0.016904
-0.00323 -0.014703 0.001963 -0.001041 -0.001557 -0.013003 -0.005906 -0.008047 0.001294 -0.026282 -0.011233 -0.019688 0.015797 0.008331
0.007777 0.002309 -0.001959 0.020193 0.020991 0.029136 0.019268 0.009208 -0.000865 0.025675 0.03963 0.00727 -0.005747 0.007995
-0.01656 -0.016306 -0.002453 -0.002554 -0.004699 0.010094 -0.007404 -0.009124 -0.013414 -0.017009 -0.016518 -0.004037 -0.021421 -0.005137
-0.0188 -0.02036 -0.021643 -0.014467 -0.023843 -0.023154 0.003015 -0.033326 0.003947 -0.042116 -0.034884 -0.019651 -0.018763 -0.018528
-0.034988 -0.002391 -0.00905 -0.018187 -0.014752 -0.03019 0.003006 -0.017918 -0.025339 -0.052488 -0.032932 -0.024179 -0.013102 -0.025918
0.012431 0.002028 0.010147 0.015613 0.004296 -0.00283 -0.004733 0.017321 -0.008516 -0.002158 0.008029 0.000128 -0.006459 0.002542
0.006139 -0.003864 0.002511 0.000261 -0.002444 -0.004644 0.011412 -0.006583 -0.007233 -0.01478 -0.018676 -0.000257 0.002528 -0.015211
0.005763 0.006834 0.001503 0.004558 0.008208 0.001555 -0.001254 -0.003885 0.007286 0.024515 0.018752 -0.000899 0.021254 0.031053
-0.017189 -0.006054 0.001001 -0.012706 -0.018834 -0.017339 -0.014122 -0.009635 -0.006329 -0.016458 -0.021154 -0.00604 -0.010935 -0.02684
-0.033608 0.001292 -0.007496 -0.021405 -0.00322 0.005531 -0.006366 -0.006486 -0.015014 -0.025828 -0.008701 -0.018878 -0.013552 0.001804
0.008162 0.002396 0.001007 0.004965 -0.000621 0.003143 0.023386 0.006062 0.015704 0.029126 0.017554 0.018846 0.014461 0.014086
0.00176 0.012321 0.002515 0.022166 -0.000124 0.032376 0.002191 0.025956 0.02683 0.018142 0.011964 -0.000388 0.015681 -0.003394
0.005973 -0.00327 -0.007526 0.001829 0.013303 -0.020738 0.018429 -0.006099 -0.020815 -0.006058 -0.043167 0.003364 -0.000702 -0.019718
-0.027593 -0.026244 -0.0182 -0.008997 -0.028098 -0.041839 -0.017635 -0.039545 -0.023066 -0.045177 -0.002011 -0.026567 -0.00316 -0.102876
0.006466 -0.006363 -0.00206 -0.003684 -0.008459 -0.009973 -0.010771 -0.013961 -0.000463 0.023658 -0.00144 0.016693 0.001761 -0.006168
-0.010707 -0.008288 -0.000516 -0.015716 -0.01286 -0.003812 -0.007101 0.00288 0.007874 -0.024211 -0.029988 -0.032968 -0.002813 0.025641
0.010462 0.025831 0.004646 0.012344 0.015349 -0.00328 0.010331 0.01364 0.003676 0.019925 0.044887 0.020348 0.019041 -0.01303
-0.000714 -0.004073 -0.004111 -0.004506 -0.00127 -0.007403 -0.005034 -0.004957 -0.001832 0.014007 -0.006259 -0.001981 0.001038 0.01544
0.004645 0.007994 0.011868 0.016509 0.020987 0.018785 0.008538 0.003559 0.016973 -0.014177 -0.011165 0.002514 0.002074 0.009255
-0.006757 -0.004426 0.00102 -0.010085 -0.013579 0.001085 -0.003135 0.00331 -0.000451 0.001475 0.002895 0.000792 0.003449 -0.015371
0.019692 0.015561 0.005094 0.005954 0.016292 0.020043 0.006605 0.012488 0.026173 0.0243 0.012125 0.019388 -0.004125 -0.000798
0.008466 0.009303 0.002534 0.004472 0.002423 -0.008497 0.003906 0.011636 0.013632 -0.015457 -0.005419 0.01048 -0.011736 -0.002086
0.013256 0.010483 0.011122 0.01257 0.012104 -0.001339 0.003424 0.007821 0.004338 -0.004746 -0.000574 -0.003457 0.006287 -0.012587
-0.006869 -0.003398 0.008 -0.001552 0.005055 0.005363 0.004032 -0.002511 -0.000864 0.005503 0.005165 -0.001028 0.003818 0.002838
-0.00139 -0.006102 0.005456 -0.003497 -0.010304 -0.009869 0.000463 -0.000915 -0.002594 0.010945 0.006851 -0.012347 0.001037 0.007232
-0.013923 -0.009931 -0.0148 -0.00052 -0.012023 -0.016433 0.001544 -0.018094 -0.01127 -0.020209 -0.012192 -0.01159 0.006218 -0.0099
0.010589 0.006019 0.014522 0.008583 0.004516 0.011504 0.006012 0.016795 0.036388 0.025046 0.021527 -0.024506 -0.002746 -0.001216
-0.001048 -0.036983 0.007404 0.000774 -0.004121 -0.009748 -0.005057 -0.003441 0.007614 -0.003234 0.007024 -0.038628 -0.008262 -0.001172
0.002448 -0.00753 -0.014209 0.010001 0.005142 0.008477 -0.008232 -0.000921 -0.004618 0.015862 0.015346 -0.007446 -0.01319 0.013003
0.012208 0.010432 0.007455 0.014146 0.005365 0.010575 0.002036 0.011981 0.011388 0.000355 0.004122 0.008351 0.0102 0.037304
-0.019297 0.000563 0.00296 0.004438 0.006825 0.00322 0.001407 0.018898 -0.012093 0.018092 0.006842 0.00744 0.006616 -0.003996
0 0.01182 0.000984 -0.004545 -0.001602 -0.004814 -0.006867 -0.001788 -0.002955 -0.01324 -0.001087 0.020621 0.002075 0.001467
0.005973 0.010013 0.00344 0.005327 0.000247 -0.001881 -0.003143 0.003358 0.007197 0.031073 0.037007 0.012287 0.003797 0.003661
-0.001484 0.004222 0.014202 0.02523 0.017527 0.009424 0.003784 0.015172 0.010929 0.007192 0.021254 -0.022252 0.008941 0.028069
0.001487 -0.004388 0.001449 -0.002215 -0.013707 -0.003734 0.022774 -0.015165 -0.004158 0.00578 0.050874 -0.006621 -0.005794 0.02534
0.005938 -0.005141 0.001447 0.013935 0.008363 -0.0083 -0.000307 -0.001562 0.002505 -0.017918 -0.0022 -0.010275 0.002057 0.003542
0.005903 0.000369 0.002407 0.004379 -0.005245 -0.009989 -0.002458 -0.002459 0.011662 0.03167 0.023769 -0.002385 0.005132 0.012658
0.007249 -0.002952 -0.004803 0.005449 -0.003678 0.01609 0.004158 -0.006498 0.012351 0.001668 0.012925 0.007031 0.001362 0.002364
0.003084 -0.004664 -0.008346 0.000723 0.001477 0.007592 0.004907 -0.009021 0.01464 -0.003664 -0.004962 0.010334 0.00102 -0.000879
0.000683 0.005623 0.008416 0.012396 -0.001475 0.015877 0.006104 0.042558 0.003607 -0.009027 0.003325 -0.007187 0.003735 0.00044
0.002731 0.000932 -0.000491 0.005944 0.004922 0.005033 0.002123 -0.015062 0.000399 0.022605 0.010414 0.00348 0.004398 -0.002959
0.008853 0.002607 -0.001474 0.002836 0.006368 0.00369 0.004692 -0.003768 0.004391 -0.00099 0.007964 0.002497 0.000337 -0.002767
-0.000675 0.002043 0.006394 0.012727 0.018131 0.009716 0.004519 0.004894 -0.010334 -0.006605 -0.013479 -0.003183 0.004377 -0.009451
-0.000675 0.014829 -0.005865 0.011171 -0.020437 -0.010143 -0.00225 -0.008413 -0.004819 -0.01496 -0.014605 0.00236 -0.006705 -0.007877
0.000338 -0.003836 0.004916 -0.013694 -0.001464 0.006306 0.007215 0.02255 0.005246 -0.001012 -0.00263 0.00651 0.003375 0.011131
0.009459 0.013935 0.003914 -0.010851 0.006232 0.005222 0.005074 -0.001747 -0.003212 -0.002365 0.010786 0.003991 0.035318 -0.00603
-0.007697 -0.012297 -0.002437 -0.010616 -0.008986 -0.012727 -0.008166 -0.008968 -0.018123 -0.005418 -0.005928 0.002056 -0.001949 -0.003705
0.012142 0.003296 0.002443 -0.004173 -0.008332 -0.006051 0.001497 -0.007283 -0.001641 -0.015662 0.004533 -0.025441 0.002604 0.005763
-0.011663 -0.002737 -0.004873 0.0085 0.000865 -0.009264 0.005381 -0.010894 0.005752 -0.002075 0.003562 -0.002105 -0.005519 0.00061
-0.00236 0.002196 0.011263 0.006885 0.004444 0.01229 -0.002825 0.013037 -0.006944 0.020104 0.017511 -0.000563 0.00653 0.007188
0.006083 0.001826 0 -0.008606 0.03589 -0.00607 0.002535 -0.000444 0.001234 -0.007475 -0.003023 0.004926 -0.00131 0.017741
-0.016208 0.002369 -0.006295 -0.010346 -0.008424 -0.008232 -0.007733 -0.000444 -0.004108 0.002739 0.010963 0.00014 -0.008525 0.006299
-0.004353 0.005455 0.015107 0.007931 0.00335 0.009639 0.01289 0.014213 0.012376 -0.003073 0.015459 -0.008261 0.003307 -0.000236
0.003772 -0.007957 0.004321 -0.000477 0.004055 -0.008486 0.006659 0.001533 0.013447 0.003082 0.021359 -0.005506 -0.004285 0.006458
0.001708 -0.01039 0.002868 -0.015744 0.0019 -0.003744 -0.003234 -0.006559 0.004423 0.00239 -0.002447 -0.009086 -0.004303 0.012403
0.001023 -0.008657 -0.009056 -0.003999 -0.00818 -0.012349 -0.001622 -0.010013 0.010809 0.02248 -0.016949 -0.020702 -0.000332 -0.011362
0.019421 -0.001115 -0.005291 0 -0.008487 -0.000272 0.015657 0.002233 0.013465 0.028648 0.032214 0.011309 0.001995 0.004772
0.014037 0.015439 0.012089 0.0073 0.00651 0.005166 -0.001163 0.012255 0.001563 0.003238 -0.005055 -0.000145 0.003651 0.007786
-0.000659 0.003114 0.008122 0.00157 -0.002515 -0.003246 -0.002184 0 -0.00117 -0.001614 0.007952 0.002179 0.003307 0.002665
0.004288 0.004748 0 -0.003859 0.007925 -0.00407 0.005691 0.00044 0.024219 -0.014549 -0.003726 -0.018116 0.010218 -0.004122
0.012151 -0.001272 0.002844 0.000121 0.005361 -0.013352 0.007255 0.005721 0.014111 0.021654 0.021337 -0.029815 0.007504 0.017911
0.001622 -0.012557 -0.002836 0.007384 0.007228 -0.004695 -0.003745 0.00175 0.002633 -0.008349 -0.003446 -0.001521 0.006153 -0.0019
-0.006479 0.013085 -0.0109 -0.002764 -0.014588 -0.009157 -0.00188 -0.019437 -0.013878 -0.055699 -0.019451 -0.013713 -0.013196 -0.011918
0.012031 0.006367 0.002875 0.01458 0.001671 0.005321 0.012893 -0.001559 0.009509 0.013717 0.013445 0.031206 0.00424 -0.008478
0.010342 -0.015365 0.011467 0.009145 0.016329 0.004457 0.006007 0.007584 0.006427 0.030108 0.021096 0.001948 -0.011043 0.015896
-0.000893 -0.00514 0.013699 0.015064 0.005043 -0.036606 0.000284 -0.011069 0.001503 0.040394 -0.014058 -0.007626 -0.006568 -0.003061
0.001851 0.002214 -0.008388 0.00487 0.004084 -0.027922 0.009522 -0.011641 0.032633 0.006944 0.008425 -0.012204 -0.001983 0.003876
-0.013699 -0.007918 0.003759 0.002885 0.006159 0.050044 0.001689 0.001359 0.025064 0.001254 0.008997 0.001525 -0.003312 0.021483
0.004845 -0.002784 -0.00515 -0.009549 0.009933 -0.012972 -0.001827 -0.003393 -0.002126 -0.031309 -0.00552 -0.008529 0 -0.005389
-0.008518 -0.016006 -0.015529 -0.018469 0.006061 -0.014857 -0.006899 -0.014526 -0.041193 -0.032644 -0.054227 -0.026421 -0.019608 -0.041124
0.002107 0.009268 0.00478 0.005444 0.003069 0.00232 -0.002694 -0.001842 0.001111 0.015035 -0.008804 -0.003787 0.008475 -0.007259
0.003009 0.007121 0.007612 0.016596 0.012353 0.019965 0.016776 0.011537 0.013688 0.032311 0.038943 -0.014096 0.005378 0.009407
-0.015095 -0.005396 0.000472 -0.017136 -0.007388 -0.005957 -0.013003 -0.003422 -0.010219 -0.034813 -0.000877 0.013012 -0.010364 -0.028742
0.010644 0.0058 0.00991 0.021911 0.012857 0.006564 0.011758 0.010071 0.022861 0.006949 0.003949 0.004916 0.010135 0.010885
-0.023655 -0.010789 -0.006542 -0.015562 -0.023717 0.01531 -0.010921 -0.016769 -0.027758 -0.030891 -0.027972 -0.029983 -0.011037 0.002034
-0.009293 0.009026 -0.001882 -0.006557 -0.012432 -0.006144 0.000283 -0.008988 -0.011865 -0.006782 -0.013264 -0.007971 0.006087 -0.052975
-0.029146 -0.025345 -0.022149 -0.023456 -0.027139 -0.037089 -0.017549 -0.026512 -0.042401 -0.056333 -0.039645 -0.034602 -0.018151 -0.032109
-0.02657 0.007075 0.000482 -0.019071 -0.019112 -0.02276 -0.020311 -0.014572 -0.008229 0.00398 -0.034164 0.003737 0.029442 -0.031307
0.025877 0.026011 0.039499 0.028916 0.040421 0.022693 0.037789 0.035879 0.054919 0.04 0.083518 0.001185 0.014965 0.032364
-0.002073 -0.007957 0.000463 -0.006219 -0.010818 -0.021606 -0.001417 -0.001404 0.014981 -0.016632 -0.01995 -0.027721 -0.004915 -0.030698
0.019391 0.007648 0.003705 0.003731 0.016463 0.003879 0.002696 0.014764 -0.001476 -0.020437 0.014111 -0.011996 0.000988 0.042018
