HON IBM JNJ HNZ HAL HPQ JPM INTC HD
-0.029429 -0.032559 -0.005591 -0.008727 -0.022741 -0.02947 -0.033943 -0.029421 -0.003365
0.056662 -0.002311 0.021082 0.021032 -0.012579 0.003036 0.01309 0.003191 0.027011
-0.013044 -0.029504 -0.002065 -0.017964 0.005732 -0.018164 -0.009181 -0.062341 -0.007929
0.030543 0.021477 0.024138 0.020732 0.044332 -0.008736 -0.032601 0.001696 -0.005848
0.038757 -0.001524 0.00505 -0.000239 -0.000606 0.03577 0.028734 0.050457 0.02098
-0.009328 -0.011699 0.005193 -0.019598 0.003944 0.001502 -0.001379 -0.032237 -0.010755
0.028801 0.006999 0.003666 -0.008776 0.004263 0.001 0 -0.00433 -0.011454
0.02611 0.002964 0.011124 0.002705 0.000606 0.004493 0.010014 -0.044831 -0.018068
0.043809 0.049939 0.019704 0.009566 0.024242 0.004473 0.014017 0.085114 0.0058
-0.007288 0.027956 -0.002899 -0.001944 0.022485 0.020782 0.095752 0.028083 -0.007755
-0.03038 -0.002172 -0.009851 -0.01704 -0.009838 0.002433 0.000308 0.026688 -0.048096
0.018277 0.005962 0.019736 0.00421 -0.001753 -0.020388 0.04737 0.007951 0.025263
0.019744 -0.024365 0.017594 -0.008878 0.017564 -0.00892 0 0.000607 -0.00616
0.002012 0.013306 0.000629 -0.004728 -0.00748 0.0295 0.020264 0.036082 0.011157
0.006525 0.001427 0.002356 0.011 -0.012754 0.018941 0.044905 -0.021949 -0.012464
0.001496 0.030977 -0.002507 0.009397 0.00411 -0.020019 -0.001377 -0.012866 0.001448
-0.008215 -0.012166 0.003928 -0.006859 -0.020468 -0.021887 -0.024276 -0.050015 0.003102
0.013303 -0.005411 0.007512 0.018007 -0.040597 -0.035306 -0.007351 -0.011806 -0.003093
-0.009165 0.001782 0.003417 0.005331 0.037337 -0.018041 0.025634 0.024863 0.011789
0.00175 -0.00412 0.000929 0.000723 -0.004199 0.010499 -0.018606 -0.003781 -0.004293
-0.001996 0.010719 0.012836 0.013728 0.019277 -0.023377 0.021222 0.003163 0.016218
-0.016004 -0.018513 -0.01527 -0.009266 -0.014775 -0.031915 -0.024938 -0.037516 0.002828
-0.009149 0.012133 0.004807 -0.002038 -0.021596 0.016483 -0.011367 0.028497 -0.011886
-0.007438 -0.011051 0.000772 0.000971 -0.0374 -0.018919 0.011785 -0.025796 0.00632
-0.027132 -0.019318 -0.00771 -0.002667 0.019108 -0.001653 -0.007102 -0.019287 -0.018436
0.014343 -0.006373 0.005594 0.006077 0.021875 -0.002208 0.005722 0.025667 0.011352
0.00288 0.004762 0.006645 0.00145 0.047706 -0.017146 0.009957 -0.0117 0.005306
-0.000783 0.0059 -0.002917 0.001206 -0.003503 0.009567 0.004225 0 -0.013195
0.006271 -0.010962 -0.005235 -0.005542 -0.01816 -0.00223 -0.001122 0.024992 -0.008023
-0.002856 -0.018569 -0.002476 0.004604 0.015513 -0.02514 -0.008425 -0.036574 -0.014724
-0.014844 -0.009807 -0.006672 -0.006512 -0.022327 -0.004585 0.001133 -0.005328 -0.011787
0.004494 0.008803 -0.008435 0.014081 0.004207 -0.006909 -0.016281 0.024104 0.025559
-0.000526 -0.035601 -0.006774 -0.007422 -0.002992 -0.015072 0.012195 -0.017653 0.012876
-0.002106 -0.101182 0.005234 0.009165 0.040816 0.007652 0.003442 -0.003993 0.014968
-0.00686 0.003775 -0.005996 0.002151 0.015571 0.016939 0.006003 -0.049115 -0.008485
0.061371 0.014475 0.006984 0.010255 -0.000568 0.017806 -0.004263 0.02811 0.013447
0 -0.054151 -0.011665 -0.000708 -0.01875 0.010158 -0.045091 -0.010936 -0.008243
0.015519 0.016748 -0.000479 0.006378 -0.051535 -0.005587 0.024507 -0.019005 0.02088
-0.01405 -0.002921 -0.008138 -0.007746 0.043956 0.004494 0.003501 -0.009863 -0.023034
0.019 0.009959 0.017696 0.003075 0.021637 0.040269 0.028488 0.049804 0.013008
-0.00736 -0.016125 -0.011698 -0.006368 0.030338 0.002688 0.05342 0.038292 -0.00943
-0.053386 0.048815 0.028311 -0.000949 -0.021111 -0.024129 -0.000268 -0.006201 0.003038
-0.011227 0.000562 0.003111 0.020195 0.00681 0.026923 0.013419 -0.011494 -0.007472
-0.013467 -0.012022 -0.017832 0.001164 -0.007892 -0.022472 -0.03072 -0.001329 -0.013021
0.005086 -0.006824 -0.008525 -0.003954 -0.001705 -0.012589 0 -0.017299 0.007215
-0.00719 -0.009504 0.012898 -0.00794 0.00683 -0.046009 -0.019399 -0.021327 -0.014122
0.012876 0.002428 -0.003301 -0.003531 0.002261 0.009878 -0.023962 0.006226 0.01038
-0.022246 -0.023065 0.003312 -0.008032 -0.0141 -0.024166 -0.001142 -0.033345 -0.011917
-0.024106 -0.00968 -0.011005 -0.005239 -0.017162 0.00059 -0.018577 -0.002845 -0.023498
0.018041 -0.00155 0.015101 0.005267 -0.011059 0.007661 0.022132 0.020328 -0.012564
0.003272 0.006447 0.001409 0.01929 0.02472 -0.014035 0.011396 0.000699 0.003666
0.008152 -0.005219 0.003909 0.009112 -0.001149 0.013642 0.021127 -0.026546 0.005587
-0.015364 -0.024803 -0.011994 -0.007872 -0.035078 0.02048 -0.015724 -0.046286 -0.00641
-0.014509 -0.070677 -0.020968 -0.007234 -0.075089 0.044725 -0.035874 -0.029367 -0.03871
0.05 0.006579 -0.027053 -0.004231 0.016753 0.010428 0.006686 0.014352 0.022595
0.021693 0.079739 0.007944 0.004485 0.038023 0.086366 0.065839 0.108222 0.014001
-0.013982 -0.030564 0.007718 0.00141 -0.001221 5e-04 -0.030886 -0.025535 -0.004315
-0.00604 -0.003128 0.007821 -0.002816 0.01467 -0.037481 -0.01929 -0.043555 -0.014085
0.012417 0.031501 -0.000162 0.008473 0.022892 0.037383 0.035918 0.055905 0.002637
0.026618 0.040029 -0.012937 -0.008635 -0.009423 0.026026 0.034397 0.057153 0.051732
-0.002288 -0.011465 -0.013106 -0.002825 -0.004162 -0.056098 -0.01676 0.002985 -0.020425
0.003758 0.011243 0.005146 0.004485 0.000597 0.01292 0.023539 0.017526 0
0.006631 0.002809 0.01858 -0.006816 0.01611 0.004082 0.007137 0.013975 0.023191
-0.014441 -0.014471 -0.016593 -0.004969 0.012331 -0.009654 -0.016798 -0.032372 0.008526
-0.018252 -0.011841 0.003143 -0.000476 0.011021 -0.025141 0.001602 -0.037098 -0.074227
0.003142 0.006591 0.022427 0.018558 0.032702 0.012632 0.001066 0.017888 -0.014477
0.018011 0.004167 -0.004032 -0.005606 0.077778 0.003118 0.021565 -0.006759 -0.030508
-0.028718 -0.014819 -0.005668 -0.017618 -0.015464 -0.031606 -0.014855 -0.024838 0.012121
-0.006072 -0.012274 -0.003095 -0.01913 0.013089 0.000535 -0.015873 -0.010816 -0.043298
-0.00664 -0.005848 0.002451 -0.009995 -0.032558 -0.006952 -0.006183 -0.038095 -0.014203
0.011765 0.007966 0.000163 -0.004679 -0.012286 0.033926 -0.025967 0.005501 -0.019536
0.035941 -0.021885 -0.000326 0.005196 0.003245 -0.005729 -0.001666 0.007294 0.038356
-0.042092 -0.029086 -0.02119 -0.018213 -0.01186 -0.012572 -0.035883 -0.036206 -0.028064
-0.032224 0.015363 -0.010824 0 -0.015548 0.006366 -0.000288 0.033058 -0.010365
0.018162 0.015635 0.003535 0.008774 -0.007812 -0.009489 0.001443 0.024727 0.010973
-0.021892 -0.011049 -0.014427 -0.008449 -0.008999 -0.023417 -0.029107 -0.041874 -0.037741
0.014369 -0.017073 -0.007489 0.008772 0.003405 0.018529 0 -0.185185 -0.004614
0.001362 -0.019157 0.011833 0.007702 -0.033937 -0.021402 0.00564 -0.042273 0.028844
-0.009793 -0.017057 -0.025593 0.021696 -0.034543 0.00328 -0.02804 -0.040342 -0.018523
0.012363 -0.011127 -0.004349 0.003861 0.030928 -0.021253 0.007288 0.06726 -0.02809
-0.021167 0.012726 0.00297 -0.049279 0.005882 -0.025612 -0.015375 -0.021779 -0.004204
-0.01303 0.00754 -0.010277 -0.004298 -0.017544 -0.008571 0.01041 0.008053 -0.024274
0.039045 0.012735 0.011088 0.01549 0.016667 0.027089 0.075152 0.06015 0.041103
0.006759 -0.015556 -0.017232 0.012753 -0.007611 0.007328 -0.012965 -0.023936 -0.023377
-0.023362 -0.034106 -0.001594 0.009383 -0.010619 -0.051483 -0.011708 -0.087648 0.00133
-0.008523 -0.024131 -0.023594 0.010396 -0.013119 -0.017699 -0.035539 -0.04231 -0.030279
-0.016916 -0.039536 -0.037064 -0.010024 -0.018127 -0.011411 -0.011684 -0.026507 -0.023007
0.001975 0.013818 0.021321 -0.004693 -0.000615 -0.034022 0.005759 0.032034 0.028035
-0.018863 -0.015782 -0.014595 -0.000248 -0.009852 -0.057233 -0.007535 -0.05225 -0.014453
0.006026 0.021137 0.014998 0.005957 -0.034826 -0.011341 -0.043729 0.01583 0.011068
0.006845 0.02641 0.004987 0.022946 0.01482 0.024292 0.03906 0.002149 0.018062
-0.001983 0.001391 -0.039515 -0.008683 0.012063 0.006588 0.036675 -0.020375 -0.012634
-0.02583 -0.061111 -0.033678 -0.003163 -0.048933 -0.01178 -0.075472 -0.039956 -0.032126
-0.022436 0.014497 0.02198 -0.023188 -0.043536 -0.031788 0.006696 -0.055302 -0.050633
0.019076 0.028142 0.025964 -0.005497 -0.006897 0.04104 -0.008966 0.071213 0.091852
0.067564 0.042405 0.030973 0.017337 0.040278 0.070959 0.052989 0.100845 0.030936
-0.015068 -0.029932 -0.018502 -0.007656 -0.043391 -0.017178 -0.009512 -0.053224 -0.028692
-0.030876 -0.022861 -0.017917 -0.015928 -0.014655 -0.012484 -0.031289 -0.029189 -0.042006
-0.0376 -0.013062 -0.04409 -0.019474 -0.040368 -0.03603 -0.035817 -0.064031 -0.059406
-0.01193 0.009453 0.013519 -0.004901 -0.020664 -0.001312 0.01393 0.085663 -0.055639
-0.016903 -0.002881 -0.009415 -0.008295 0.018839 0.002626 -0.011776 -0.014247 -0.073567
-0.009825 0.025863 -0.029703 -0.010977 -0.031065 -0.017682 -0.004303 0.062813 0.031282
-0.007752 -0.028028 0.022449 -0.028013 -0.003817 -0.049333 -0.052527 -0.039749 0.018
-0.028125 0.024344 0.022755 0.031539 -0.015326 -0.048387 -0.012632 0.058824 0.011133
0.029903 0.019239 -0.029469 -0.028202 -0.010895 -0.016212 -0.033404 -0.01286 -0.041127
-0.056822 -0.000694 -0.158456 -0.063737 -0.091267 -0.041199 -0.040441 -0.02814 -0.030733
-0.021847 -0.048611 0.016249 -0.015064 -0.136797 -0.0625 -0.060536 -0.020911 -0.021603
-0.035533 -0.021168 0.036445 0.009412 -0.087262 -0.04 -0.181077 -0.024644 0.002493
0.078947 0.037136 0.082123 0.041958 0.230769 0.041667 0.160359 0.049972 0.091297
0 -0.002732 0.020964 0.01594 0.119643 -0.016667 -0.040772 -0.065241 -0.060872
-0.003252 -0.042538 0.018686 -0.009083 0.035088 -0.011864 -0.004474 0.018879 0.015598
0.080587 0.071988 0.033259 0.052778 0.068567 0.113208 0.12809 0.06064 0.057338
-0.002717 0.00857 -0.006243 -0.00343 -0.019466 0.067797 -0.008367 0.004235 -0.012589
-0.020285 -0.019362 0.04044 0.018004 -0.029412 0.020924 0.002812 -0.009489 0.00948
-0.026576 -0.03054 -0.029811 0.003121 -0.048485 -0.032509 0.002404 -0.06546 -0.040479
-0.036508 -0.005421 0.016142 -0.01426 -0.047771 -0.065011 -0.046763 -0.048405 -0.040499
-0.047776 -0.027843 -0.041148 -0.026302 -0.038462 -0.054687 -0.062893 -0.048474 -0.033415
0.051903 0.028944 0.019561 -0.003241 0.057391 0.045454 0.058166 0.078715 0.020015
0.044079 0.020913 0.027995 0.022764 0.001645 0.021344 0.016491 0.034443 0.008205
0.067108 0.035275 0.039231 0.017223 0.084565 0.048762 0.097338 0.037246 -0.039632
-0.033068 0.003072 -0.0011 0.014327 0.043149 -0.010332 -0.001137 -0.028292 0.042373
-0.003359 -0.000835 0.001284 -0.008475 -0.009434 -0.007457 -0.033776 -0.018477 -0.056204
-0.074755 0.001811 -0.022169 0.003626 -0.020513 -0.006762 -0.041634 -0.047347 -0.007865
0.020861 0.042003 0.03991 0.019355 0.060583 0.106657 0.030328 0.09521 0.067573
0.042167 0.021089 0.008468 -0.00962 0.066291 0.02529 -0.013922 0.017496 0.022984
-0.004435 0.037255 -0.007951 -0.01227 -0.017857 0.004 0.002824 0.007523 -0.02869
0.003774 0.039572 0.010484 -0.008282 0.001347 -0.003984 0.094529 0.037867 0.033096
-0.0401 -0.01479 -0.017889 -0.008873 -0.052455 -0.032667 -0.024623 -0.02518 0.042025
0.00359 -0.003322 -0.000182 -0.000527 0.009936 0.013094 0.012811 0.032683 0.080331
0.019512 0.012222 0.023866 0.012645 0.054111 0.040816 -0.007068 -0.02246 0.036108
-0.031898 -0.019393 -0.024555 -0.003382 -0.021333 -0.039216 -0.036718 -0.062141 -0.009746
-0.001977 -0.012189 0.016235 0.002088 0.021117 0.010204 0.030338 0.009465 0.01193
-0.024431 -0.018383 -0.017232 0.008335 0.02068 -0.043098 0.009815 -0.052399 -0.025641
-0.005076 -0.024371 -0.007123 -0.0031 -0.022876 0.004222 -0.01757 -0.01979 -0.010889
-0.006122 0.007363 -0.003679 -0.0241 -0.013378 -0.030834 0.012177 0.017815 0.010398
0.024983 -0.016184 0.00277 0.002921 0.030508 -0.028923 -0.007519 -0.027421 -0.003329
-0.028047 -0.040196 -0.030013 -0.023828 -0.083882 -0.065525 -0.0625 -0.04859 -0.030975
0.033665 0.019074 0.031511 0.01329 0.000725 0.042231 0.025859 0.015763 0.022913
-0.011299 -0.021023 0.001472 0.012313 -0.009413 -0.017584 -0.050807 -0.062073 -0.015035
0.021513 0.014131 0.009188 -0.003702 0.011696 0.050584 -0.007884 0.073461 0.035826
-0.007568 0.01776 0.005098 0.0069 -0.000723 0 -0.013384 -0.008631 0.000301
0.001326 0.014765 0.003442 -0.053769 0.034707 0.048889 -0.018652 0.024254 -0.007817
-0.055629 -0.018519 0.001625 0.009471 0.002795 0.014124 -0.007343 0.009108 0.00697
-0.006311 -0.031402 -0.027217 -0.017936 -0.02439 -0.052925 -0.042211 -0.055355 -0.02257
-0.168666 0.008766 0.00315 0.007867 0.009286 -0.007353 0.001363 0.021019 0.029865
0.046265 -0.002483 0.014038 0.00223 0.033263 0.017037 -0.014973 -0.020586 0.01704
-0.004462 -0.007882 -0.023862 -0.014465 -0.030822 -0.021978 -0.00737 -0.00828 -0.025279
-0.022005 -0.030662 0.004852 -0.000847 -0.012014 0.002996 -0.051508 -0.018626 0.000603
-0.045417 -0.068296 -0.035097 -0.035452 -0.055794 -0.040329 -0.027886 -0.019634 -0.029235
0.0323 -0.01358 0.006543 0.021043 -0.016667 0.007004 0.015601 -0.00534 -0.030425
-0.028753 -0.008604 0.010516 -0.008128 0.016949 -0.004637 -0.046085 -0.051544 -0.043228
-0.052242 -0.057125 0.01438 -0.012584 -0.062121 -0.045807 -0.031688 0.014718 -0.049197
0.054662 0.054561 0.000746 0.02134 0.050081 0.044752 0.013412 0.059972 -0.028511
0.019164 -0.015712 0.035228 0.017412 0.038462 -0.059969 0.020117 -0.003289 0.024275
-0.042735 -0.026766 -0.007922 -0.033086 -0.022963 -0.003314 -0.048262 -0.034983 -0.053414
-0.033036 -0.033963 -0.018512 -0.015634 -0.021228 -0.029925 0.035442 -0.049932 -0.024664
0.059095 0.049048 0.04105 0.024273 0.088304 0.065124 0.039494 0.056155 0.010728
-0.045336 -0.025176 0.035524 -0.024576 -0.004982 -0.042639 -0.058257 -0.025222 -0.054208
-0.012329 0.006205 -0.005489 0.016797 0.044349 0.005882 -0.034521 -0.032168 0.000401
-0.073509 -0.056667 -0.017765 -0.016814 -0.020548 -0.043442 -0.061294 -0.009393 0.033654
0.001497 0.004594 -0.00439 -0.0039 -0.020979 0.008734 0.013906 0.008023 -0.061628
-0.016941 0.003342 0.03157 0.007229 -0.040714 -0.000866 -0.010137 -0.043415 0.042957
-0.026863 -0.034706 -0.039152 -0.034091 -0.048399 -0.032929 -0.069277 0.018154 -0.06297
0.020833 0.045578 0.010676 -0.013932 0.068858 0.058244 0.032362 0.053492 0.03973
0.095918 0.110108 -0.001761 0.009733 0.030015 0.017782 0.077743 0.073343 0.065447
-0.023277 -0.007822 0.019929 -0.005286 0.04833 0.016639 -0.018034 -0.007884 0.012972
0.064824 0.079786 0.029915 -0.007502 0.016949 0.104746 0.102488 0.09404 0.107345
-0.04521 -0.052278 -0.011081 0.007244 -0.022 -0.041482 -0.017195 -0.180387 -0.032313
0.044538 0.112481 0.022071 -0.05222 0.019087 0.004637 0.027337 0.05096 0.024605
0.013914 0.028393 -0.01412 0.064995 0.025418 0.006923 0.009579 0.016163 0.043225
0.065073 0.017508 0.029655 0.002788 0.02805 0.067991 0.068529 0.068465 -0.018415
-0.029094 -0.014031 -0.021109 -0.029039 -0.035533 -0.007153 -0.01776 -0.021359 -0.00938
0.005993 0.001477 -0.03126 -0.008591 0.031579 0.036744 -0.007032 0.068783 0.029422
0.001702 -0.033512 -0.004142 0.026958 -0.035714 -0.041001 -0.003541 -0.032797 -0.018068
0.014443 0.034119 0.000866 0.01875 -0.015873 0.05942 0.03401 0.06142 0.023085
-0.008375 0.026824 -0.008483 -0.019939 0.000672 0.04446 0.043201 0.013261 -0.014061
0.012669 0.002351 -0.01781 -0.001252 -0.007388 -0.017682 -0.037177 -0.02439 -0.006965
0.009591 0.02515 0.018667 0.00282 0.032476 0.043333 0.028837 0.035976 -0.015698
-0.011152 0.003432 0.025305 0.005 0.060288 0.009585 -0.014252 0.018246 -0.02002
0.028822 0.018495 -0.002723 0.007152 0.05686 0.032278 0.037108 0.057803 -0.01662
0.017458 0.026119 0.002048 -0.006483 -0.02807 0.085224 0.02277 0.025683 -0.041901
0.02913 -0.009939 0.020099 0 -0.020457 -0.031638 0.0209 -0.021311 0.039324
0.050019 0.000122 0.006345 0.006837 0.10258 0.021587 -0.018247 0.043597 0.000707
-0.047267 -0.031764 -0.006305 -0.001543 -0.077995 -0.045117 -0.066183 -0.037076 -0.039223
0.00814 -0.017226 0.006345 -0.008655 0.001813 -0.002392 -0.019417 -0.015727 -0.01986
-0.046136 -0.003866 -0.00448 0.000935 -0.028951 -0.109712 0.010891 -0.044628 -0.015385
0.018944 0.024065 0.000333 -0.005919 -0.014286 0.043771 0.005877 0.025952 0.026296
-0.001187 0.002527 -0.0015 0.01943 -0.018273 0.039355 0.019961 0.01855 0.000743
-0.082772 0.017265 0.008844 0.019059 0.137997 0.049038 0.046301 0.060154 0.033024
0.009499 -0.008796 -0.001737 0.012066 0.006768 0 0.007755 -0.021343 0.017241
-0.020637 -0.010374 -0.017789 0.008048 -0.002801 -0.002367 -0.009054 -0.013298 0.009887
0.012329 -0.01023 -0.004739 0.018037 -0.008427 -0.018387 0.002741 -0.021563 -0.129021
-0.003915 0.041342 0.020408 0.007261 0.024363 0.018127 0.080638 0.055096 -0.00843
0.077729 0.040314 -0.008667 -0.001442 0.056969 0.127003 0.049325 0.055352 0.011336
-0.02107 -0.005536 -0.015636 -0.003754 -0.013605 0.008425 0.004018 -0.007917 0.006805
0.014073 0.020964 0.001537 -0.012174 -0.022016 0.007311 -0.001601 0.021446 0.011928
-0.018775 -0.013225 -0.038029 0.005575 0.016385 -0.027994 -0.030461 -0.013672 -0.016896
0.016639 0.031037 0.023577 0.018967 0.031166 0.0448 0.041339 0.034653 0.042766
0.064239 -0.008894 -0.01247 -0.002864 0.113601 -0.005615 -0.000794 -0.000957 0.011882
-0.00692 0.004372 -0.02315 -0.006318 -0.027609 0.017967 0.001986 0.008142 0.002652
-0.018583 -0.02394 0.002334 -0.002023 -0.028393 -0.030257 -0.024187 -0.035154 -0.015489
-0.013807 -0.017838 0.01612 0.002896 -0.021793 -0.044722 0.003657 -0.028065 0.000385
-0.0268 -0.007528 -0.01516 -0.010973 0.008608 -0.005988 -0.04413 -0.039514 -0.001538
0.001644 -0.008909 -0.010739 0.006131 0.013554 0.031216 0.034731 -0.013186 0.005006
-0.040213 -0.033163 0.005247 -0.002031 -0.034175 -0.042485 -0.047892 -0.055051 -0.01341
0.035485 0.015203 0.0054 -0.006979 0.016923 0.036051 0.038263 0.025452 0.04466
0.02436 0.007921 0.00555 -0.002928 0.028744 -0.02409 -0.002484 0.001655 -0.004833
-0.01451 -0.015594 -0.019939 0.002056 -0.019608 0.029073 0.002491 0.001652 0.019425
-0.030266 -0.00212 -0.002543 0.011137 -0.0125 -0.009595 -0.021946 -0.033535 -0.032979
0.029523 0.02025 0.012202 0.016232 0.025316 0.02422 0.049958 0.036405 0.012126
-0.015158 -0.01605 -0.016373 -0.000285 0.004938 0.002111 0.008871 -0.018112 -0.037813
-0.014143 -0.014693 -0.017743 0.006562 -0.039312 -0.007372 -0.040767 -0.042482 -0.008949
0.008861 -0.00594 -0.0054 -0.007795 -0.002558 0.005305 -0.027917 -0.007589 -0.020809
-0.015893 0.014366 0.020783 0.007225 -0.021538 -0.002111 0.066009 0.000588 -0.004411
-0.031024 0.00589 -0.000367 0.040935 0.010482 -0.012163 -0.006434 0.011758 -0.015304
-0.008333 -0.00623 0.007339 0.013493 0.002075 -0.013919 -0.020639 -0.024985 -0.010225
0.002654 -0.015797 -0.018944 0.003026 -0.019151 -0.007058 0.010331 -0.005364 -0.000413
-0.021173 -0.014522 -0.013925 -0.008748 -0.029024 -0.019136 -0.026585 -0.017376 -0.017363
0.012618 -0.014349 0.012615 0.001522 0.005435 -0.027871 0.007983 -0.039024 -0.003786
0.068091 0.016393 -0.001302 -0.001215 0.011351 -0.004587 0.000417 -0.012056 0.014358
0.040833 0.039613 0.030162 0.006997 0.02512 0.048387 0.074167 0.071933 0.035803
-0.009207 0.013405 0.026749 0.003021 -0.010428 0.02033 0.019654 -0.008987 -0.140675
0.033939 0.02376 0.009505 0.021386 -0.004215 0.058158 0.078643 0.038694 0.02058
-0.017194 0.028831 -0.022493 -0.007962 -0.030688 0.015267 -0.005004 0.010477 -0.016499
-0.025845 -0.021046 -0.005887 -0.002973 0.030022 -0.022556 -0.038434 -0.039171 -0.013979
0.046939 0.033377 0.020097 0.017591 0.011129 0.050256 0.019798 0.022782 0.01465
-0.00039 0.007816 0.006157 -0.01465 0.029874 0.018066 -0.007692 0.021102 0.005123
-0.00975 -0.001939 -0.02028 0.015165 -0.008142 -0.023501 0.007014 -0.002296 0.017609
0.009059 0.012227 0.00571 -0.001757 -0.030272 0.011788 0.011364 0.02359 0.004098
-0.013661 -0.011176 -0.024131 -0.008216 0.004762 -0.01699 -0.018485 -0.024733 -0.008163
-0.004749 -0.017582 -0.005818 0.01213 0.010532 -0.01284 -0.011078 -0.008646 0.013717
-0.003976 -0.0552 0.002012 0.003215 -0.019281 -0.038019 -0.022031 -0.05 0.011728
-0.031138 -0.009348 -0.014601 -0.00204 -0.036132 -0.015601 -0.029401 -0.00306 -0.028087
-0.014833 -0.01043 0.000185 -0.014015 0.011577 0.001057 -0.028324 -0.002456 -0.010092
0.031368 0.016939 0.014815 -0.009772 0.010899 0.034301 0.017409 0.025846 0.017609
-0.044201 -0.025416 -0.021715 -0.020933 -0.008086 -0.043367 -0.052527 -0.04919 -0.031876
-0.049639 -0.007216 -0.026674 -0.012218 -0.033696 -0.020267 -0.02184 0.001893 -0.031044
0.047768 0.021551 0.016481 0.00402 0.034871 0.022319 0.009446 0.009446 -0.003398
-0.001278 0.002621 -0.012066 -0.019403 0.01087 0.027157 -0.000425 0.039301 0.021432
0.00256 -0.025149 -0.016412 -0.013819 0.010753 -0.056506 -0.019574 -0.052221 -0.011922
0.04 -0.001277 0.040163 0.028981 -0.002128 -0.043407 0.013021 -0.0057 0.008687
-0.008593 -0.000256 -0.005036 -0.001238 0.007463 0.004021 0.010283 0.004459 0.022966
-0.007429 -0.013942 -0.010874 -0.003099 0.013228 0.001144 -0.022477 -0.008244 -0.012629
-0.000416 0.002205 -0.012509 0.00373 -0.009922 -0.022286 -0.004772 -0.002558 0.009474
-0.001664 0.005177 0.000384 -0.007433 0.016878 -0.004676 -0.027463 -0.012837 0.015016
-0.009167 -0.00529 -0.005372 -0.012168 -0.020747 -0.032296 -0.014792 -0.021456 -0.014794
-0.006308 0.010506 0.003858 0.002527 0.032839 0.009709 0.00546 0.014618 0.01267
-0.016081 -0.006674 -0.000769 -0.022369 0.004615 0.01262 -0.004525 0.004584 -0.013902
-0.018065 -0.0115 -0.038462 -0.002256 -0.014804 -0.01365 -0.022273 -0.012386 -0.003759
