GD GE F FDX GILD FCX GS GOOG 
-0.008556 -0.025332 -0.016496 0.005118 0.008354 -0.001994 0.002077 5940
-0.025274 -0.020143 -0.022665 -0.008226 -0.013532 -0.024900 -0.000666 8975
-0.000474 -0.011273 -0.002783 0.000000 0.017637 0.049338 0.034672 3608
-0.015185 0.006036 -0.029767 -0.010927 -0.015956 -0.028692 -0.021481 893
-0.045455 -0.034667 -0.052733 -0.048183 -0.022365 -0.055521 -0.021221 14571
-0.007572 -0.004144 0.020243 -0.019578 -0.019731 -0.031767 -0.018615 11281
-0.001025 -0.020804 0.048611 0.026958 -0.004084 -0.016066 -0.000990 7925
0.003419 -0.016997 -0.027436 -0.008194 0.021383 0.006188 -0.000458 4720
-0.001022 0.006484 -0.011673 -0.009943 -0.002868 0.011103 0.009002 743
0.026944 0.046528 0.042323 0.030976 0.004889 0.063693 0.026992 13897
0.012454 0.014364 0.002833 0.010838 -0.003434 0.003177 -0.002724 8842
-0.002132 0.008092 0.021657 0.007329 -0.002297 0.044649 0.019194 12288
-0.015943 -0.001338 0.023041 -0.000808 -0.007484 -0.041831 -0.005867 10373
0.011525 0.018754 0.050450 0.042206 0.020882 0.018981 0.021858 13198
0.017338 -0.000657 0.012865 0.018631 -0.011080 -0.007174 -0.008485 3093
-0.002272 0.003289 0.004234 -0.019180 0.002585 -0.007697 0.044297 3872
-0.041809 -0.045902 -0.043845 -0.033800 -0.084814 -0.048916 0.006542 16065
-0.005093 0.004811 0.012346 0.005093 0.030369 0.012983 -0.003352 8918
0.010410 0.021888 0.023519 0.012268 0.002735 0.056852 0.022172 13988
0.001182 -0.006693 -0.017021 -0.024766 -0.002727 0.027052 -0.012894 5852
0.029521 0.024933 0.046753 0.060786 0.026436 0.041175 -0.002993 9375
0.004260 0.032873 0.052109 0.005476 -0.010361 0.033440 0.005664 7212
0.019579 0.027371 0.017296 0.056104 -0.001197 0.002251 0.005564 1587
-0.011522 0.002478 0.006955 -0.012232 0.000000 -0.019792 -0.006545 5233
0.000486 -0.008035 -0.009210 0.005706 0.000898 0.007876 -0.000204 9986
-0.001133 0.006231 0.004648 -0.009295 -0.000299 0.005115 0.036549 932
-0.007776 -0.001858 -0.015420 0.005849 -0.002694 0.011309 -0.011535 146
0.027102 0.017990 0.030540 0.024833 0.034214 0.045569 0.012730 7539
-0.003815 -0.000609 -0.018997 -0.011466 0.000580 -0.010294 0.002946 814
0.010691 0.004878 0.015492 0.027861 0.021462 0.013103 0.021020 14078
0.006789 0.002427 -0.009916 -0.002443 0.014480 -0.012400 -0.003133 2494
0.000157 -0.004237 0.004623 -0.005015 0.002519 0.007290 -0.004746 9460
0.008467 -0.004255 0.000767 0.023090 -0.001675 0.001608 0.001418 6892
-0.003576 -0.007936 -0.009962 -0.002177 0.000839 -0.020340 -0.009653 2298
-0.043220 -0.033846 -0.039474 -0.045580 -0.034367 -0.043300 -0.030214 12249
-0.009785 -0.013057 -0.011281 -0.014315 0.002893 0.004997 0.001139 312
-0.000824 -0.007422 -0.009780 -0.013913 -0.010098 -0.004546 -0.008968 7554
-0.004121 0.005202 -0.013169 0.002228 -0.013116 0.007992 -0.002161 1103
0.031778 0.007762 0.014178 0.034329 0.008712 0.031148 0.005617 6827
0.002406 0.007702 0.003289 0.003343 -0.011419 0.005355 0.004105 10100
-0.029925 -0.028662 -0.025410 -0.029272 -0.018806 -0.015433 -0.014410 13428
-0.006434 -0.014426 -0.010093 -0.004290 -0.014790 -0.009987 0.008093 8158
-0.014943 -0.009315 -0.013594 0.002585 0.006434 -0.014152 -0.010119 3140
-0.024608 -0.021491 -0.031654 -0.028856 -0.023135 -0.047044 -0.019013 13044
-0.015206 0.000000 0.006893 -0.004299 0.022749 -0.005817 0.005071 5023
-0.002808 -0.004804 -0.013251 0.000127 -0.022852 0.006751 -0.019837 5555
0.009502 0.014483 0.034915 0.021585 0.014032 0.060945 -0.014526 10217
-0.013945 -0.012916 -0.018166 -0.020880 -0.003075 -0.011798 -0.019606 8489
-0.012374 -0.002755 -0.005727 -0.009266 -0.018199 0.023167 0.001976 4172
0.034187 0.036602 0.028799 0.042537 0.037386 0.058342 0.020522 12028
0.020249 0.009327 0.008613 0.004301 0.003937 0.010106 0.000286 4371
0.013062 0.016007 0.030743 0.012604 0.026244 0.020660 0.053727 9403
-0.020596 0.003086 -0.022369 -0.009305 -0.023222 -0.008784 -0.014122 8072
0.017097 0.016839 0.000000 0.023786 0.020463 0.016440 0.016046 8450
0.005547 0.013376 -0.004237 0.005608 0.004129 -0.012383 0.010845 7738
0.021899 0.004400 0.003404 -0.001424 0.009985 0.014713 0.008381 17
0.017176 0.016896 0.016964 0.005466 0.000000 0.031112 0.026464 8236
-0.011579 -0.005538 -0.000834 0.005554 0.003489 -0.004127 -0.011919 2714
-0.003091 0.011139 -0.009182 0.009989 0.009562 -0.000491 0.000197 243
0.000653 0.000612 0.048020 -0.037468 0.003731 0.004054 -0.002163 569
0.022509 0.003697 0.004019 -0.005319 -0.011653 -0.000122 -0.008211 10758
0.014994 0.015961 0.006405 0.007657 0.029729 0.019946 0.006094 14484
-0.000314 -0.001813 -0.001591 0.008684 0.008710 -0.004319 -0.003292 6848
-0.011633 -0.001211 -0.013546 0.008012 0.003064 0.018316 -0.021995 3488
-0.014156 -0.021818 -0.005654 -0.019454 -0.006387 -0.003313 -0.021341 3441
0.027428 0.032218 0.020309 0.018993 0.021520 0.028256 0.016355 12947
-0.008637 -0.013805 -0.006369 -0.001900 -0.018878 -0.000577 -0.008691 4187
0.002218 0.000609 0.003205 0.007613 0.007808 0.005430 -0.006781 4316
-0.003319 -0.004866 -0.015176 0.019596 -0.007471 -0.009537 -0.004069 658
-0.003964 -0.006724 -0.007299 -0.010073 -0.007248 -0.009397 0.001108 2561
-0.005572 0.006769 0.001634 0.001637 0.004212 0.043799 0.021580 173
-0.011367 -0.015892 0.047308 -0.002452 -0.011186 -0.021317 -0.007651 4407
0.026883 0.025466 0.013240 0.028093 0.018665 0.045225 0.020468 13598
0.010251 0.023622 0.017679 -0.005124 -0.007496 0.026817 0.008491 5048
-0.008014 0.008876 0.006042 -0.007324 0.014266 -0.023713 0.001790 5631
0.003802 0.004106 0.025526 0.022481 0.001931 0.044967 0.010257 7768
-0.003787 -0.009346 0.008785 -0.003270 -0.003303 -0.001361 -0.003013 3280
0.003802 0.013561 0.000000 -0.004751 -0.002762 0.000524 0.019777 3343
0.010888 0.005236 -0.010160 0.020118 0.015785 0.041392 -0.003093 2501
-0.013893 -0.006944 0.019795 -0.004011 0.002999 -0.000908 -0.020293 3091
0.012031 -0.050117 -0.007908 0.002573 0.025550 -0.009496 -0.005937 16380
0.006883 -0.003067 0.005797 -0.001674 -0.005036 -0.017848 0.019975 12984
-0.021905 -0.011077 -0.040346 -0.026042 -0.021577 -0.037176 0.019649 9663
0.013818 -0.001245 0.024024 0.020427 0.045195 0.028365 0.018377 113
0.011280 0.003115 0.012463 -0.003936 0.018494 0.011327 -0.001880 4665
-0.000775 -0.002795 0.010138 0.003274 0.000256 -0.024681 -0.009667 576
-0.006822 0.000311 0.014337 0.007878 0.010995 0.021478 -0.002345 4587
0.000468 0.006227 0.014841 0.000893 0.001770 0.023004 0.005718 2412
0.020752 -0.003094 -0.009053 -0.016845 -0.003787 -0.028287 0.011751 2435
0.036075 -0.001862 -0.000703 0.007943 0.010137 -0.000105 0.019294 2421
0.005016 -0.003731 -0.006329 -0.012496 -0.004767 -0.007278 -0.012926 5486
-0.003817 -0.004370 0.007077 -0.014820 0.014369 0.015243 0.002731 1510
0.001916 -0.000627 0.014055 0.007059 0.002237 0.014755 0.007737 652
-0.000588 0.007528 0.051975 0.004711 -0.012894 -0.005837 -0.001167 5202
0.017954 0.028020 0.044796 0.015554 -0.004270 0.070038 0.023120 4664
0.007084 0.013325 0.022068 0.013513 -0.017407 0.009144 0.028127 918
-0.003732 -0.001195 0.012338 0.003444 -0.003081 0.004197 -0.010931 1901
-0.002882 -0.005386 -0.020719 -0.024250 -0.008241 -0.024981 -0.015662 2199
-0.014306 -0.004212 0.034848 0.004085 0.005713 0.016366 0.004023 2197
-0.011582 -0.012085 -0.001203 -0.005651 0.006455 0.035273 0.002930 6212
-0.013646 -0.006116 -0.018664 -0.007502 -0.030272 -0.037867 -0.011210 11922
0.000752 -0.003077 0.042945 -0.010650 0.005291 -0.018476 0.008382 8283
-0.015177 -0.020988 -0.028824 -0.006019 -0.004474 -0.043039 -0.012678 11036
-0.002289 -0.003153 0.010297 -0.002795 -0.003436 -0.007889 -0.001272 148
0.025386 0.014548 -0.033573 0.018451 0.006631 0.031082 0.014919 11852
-0.006711 0.011222 0.009926 -0.003445 0.003426 0.019529 -0.004063 6491
-0.005105 -0.011714 -0.004914 0.006337 -0.009979 0.002063 -0.033719 412
0.003320 -0.016843 -0.030864 -0.013739 -0.019098 -0.032448 -0.020304 8735
0.023165 0.011421 0.015924 0.027049 0.021633 0.020466 0.015718 11288
-0.013231 -0.006901 0.010658 -0.006556 -0.016146 -0.026311 -0.012729 5767
-0.012068 0.008844 -0.003722 0.042098 -0.002959 0.032936 0.006700 8482
-0.003318 -0.008766 -0.007472 -0.005131 -0.015111 0.000197 -0.017516 15210
0.023150 0.029690 0.032622 0.031497 0.019178 0.041157 0.014794 9474
0.002662 0.023313 0.019441 0.012980 0.013441 0.020381 0.025560 8408
-0.003245 0.005995 0.001192 -0.002206 -0.011936 0.012170 -0.001169 1474
0.000740 -0.004768 -0.008929 -0.018000 -0.014497 0.008720 0.002095 6366
0.016265 0.019760 -0.005405 -0.006753 0.012258 0.006642 -0.006517 9312
-0.003783 0.000587 0.007850 0.001619 0.005382 -0.018349 0.028158 4091
0.006134 0.005282 0.004194 0.013792 -0.009904 0.018969 0.001866 1147
0.009726 0.034443 -0.001790 -0.001169 0.016761 0.019971 0.012136 831
-0.002300 -0.005643 -0.015541 0.003511 -0.020739 0.023567 0.005995 2893
0.008357 0.003973 -0.003036 -0.010391 0.010318 -0.006146 -0.012686 274
-0.009003 -0.011306 0.007917 -0.010072 0.002688 -0.024125 -0.012670 5395
0.015429 0.016009 0.013293 0.019807 0.014540 0.003481 -0.004540 1689
-0.001988 -0.003939 0.001789 -0.012205 -0.017502 0.020370 -0.002554 1083
-0.003842 0.000000 0.002976 0.005265 0.000000 0.002902 0.012253 5050
0.002571 0.011299 0.008309 0.001390 -0.016940 0.018941 0.013129 8529
0.004844 0.016760 0.000000 -0.003416 -0.006018 0.001635 0.008144 2856
0.006947 -0.001107 -0.012360 -0.003856 -0.002201 0.015293 -0.011792 1483
0.001126 0.008315 0.005364 0.000215 0.004137 0.003723 0.013305 2157
-0.001125 0.007147 -0.008299 -0.000108 -0.005218 -0.002782 -0.003768 4062
-0.002675 -0.002729 0.000598 -0.002365 0.004970 0.007355 -0.009220 2461
-0.000847 -0.004379 -0.002987 0.001724 -0.003846 -0.001679 0.000060 2525
0.002685 0.005498 0.005992 0.000538 -0.000551 0.009584 0.003102 5663
