SLB TXN SO SLE RTN RF  S TGT  T QCOM TWX
-0.017163 0.00172 0.006484 0.003922 0.006638 -0.005294 0.002262 0.000658 -0.006624 0.021453 -0.000697
0.026066 0.001717 0.007563 0.00279 0.006778 -0.001401 0.031603 0.004605 0.012102 -0.02981 0.005131
-0.025529 0.009997 0.001112 -0.003895 0.011645 0.000561 0 0.022102 0.008785 0.003036 -0.008353
0.004109 0.015837 -0.003888 0.012291 0.010252 0.006728 0.000875 0.019862 -0.019594 -0.004191 -0.002808
0.026154 -0.006125 -0.002788 -0.006071 0.007655 -0.006126 0.020551 0.002827 0.009129 -0.013795 -0.003754
-0.010742 -0.013726 -0.01314 -0.000555 -0.010601 -0.011208 -0.018852 0.001723 -0.010024 0.007349 -0.006123
0.007323 -0.004828 -0.000283 -0.002778 0.01625 -0.009634 -0.011135 0.002189 -0.002717 -0.006119 -0.01564
-0.025069 -0.01855 -0.02777 -0.012885 -0.015112 -0.015737 -0.034041 -0.024493 -0.021298 -0.028653 -0.015407
0.0126 0.045944 0.008452 -0.005675 0.010526 0.002907 0.008696 0.013434 0.018725 0.020722 0.014181
0.018029 -0.005004 0.00289 0.009132 -0.013595 0.001159 -0.001815 -0.006786 -0.003477 -0.011464 -0.006268
-0.01796 -0.020956 -0.016138 -0.000566 -0.000895 -0.016213 -0.018182 -0.007626 -0.025922 0.010147 -0.013586
0.040894 0.022831 0.022261 0.006791 0.006449 0.010594 0.025926 0.01617 0.02303 0.018895 0.01574
0.027696 0.022042 0.006877 0.002248 0.004094 0.005824 -0.007671 0.00583 0.014507 0.000469 0.010654
0.004393 0.006279 0.013375 0.003926 0.002305 0.009362 0.003638 -0.000783 -0.006903 0.000235 0.001437
0.010047 0.017363 -0.012637 -0.007821 -0.014149 -0.003188 0.015406 0.002979 -0.006703 -0.007037 -0.000478
0.003745 -0.014133 0.007395 0 0.006458 -0.000291 -0.005355 -0.010472 0.005749 0.008505 0.016754
-0.011776 -0.005951 -0.02428 -0.010698 -0.008556 -0.006981 -0.013459 0.014848 -0.017644 0.008901 0.02919
0.011798 0.019864 0.005208 0.002277 0.002158 -0.001172 0.004548 0.002335 0.001518 0.011377 -0.016011
0.040112 -0.009872 -0.02274 -0.011925 -0.022246 -0.017009 -0.003169 -0.002019 -0.018692 -0.013085 -0.002789
-0.02287 -0.001078 -0.003829 -0.002299 -0.005872 -0.008055 -0.001362 -0.001711 0.00592 -0.0107 0
-0.009982 -0.000809 -0.000887 0.002304 -0.002769 0.002707 -0.001364 -0.019483 0.005374 0.007289 -0.011189
0.00788 0.019978 0.013318 -0.004023 0.000925 0.006899 -0.015027 0.013352 0.017562 0.013539 0.003772
-0.016327 -0.001059 -0.00993 0.006347 -0.006102 -0.000596 -0.023116 -0.003922 0.01901 0.000921 -0.003758
-0.00713 -0.002915 0.011504 -0.002294 0.007349 -0.013413 -0.019877 0.001575 0.018655 -0.001611 -0.008015
0.021191 0.011427 0.010207 0.003448 0.006309 0.023867 0.042009 0.003774 0.008434 0.012445 0.022338
0.013258 0.003678 -0.000866 0.000573 -0.000553 0.005311 0.007414 -0.009085 -0.008363 -0.001593 -0.004649
0.001024 -0.002094 -0.006068 -0.004007 0.009594 -0.005577 -0.00322 0.015017 -0.013012 -0.007296 -0.01121
0.003978 0.005771 -0.009302 -0.002299 -0.005117 -0.003837 0.009229 0.060582 0.001343 0.000919 -0.007085
0.000113 -0.002347 0.006455 -0.001152 0 -0.004444 -0.017833 -0.020264 -0.004181 0.000229 -0.001427
-0.012112 -0.00366 -0.016326 -0.030565 -0.026818 -0.018452 -0.003724 -0.028627 -0.024451 -0.008718 -0.022868
-0.003094 0 0.008892 0.02558 -0.004153 0.001213 0.02757 0.012189 0.007848 0.01458 0.009264
0.017356 0.016793 0.017626 0.006961 0.017058 0.027862 0.001819 0.067683 0.01683 0.032162 0.001932
0.012767 -0.00129 0.00664 -0.004032 0.002609 0.003241 -0.01498 0.001428 -0.001976 0.00221 0.005786
0.01004 0.009561 -0.012905 -0.004049 0.00223 0.004699 0.030876 -0.017822 -0.004703 -0.007056 0.003356
-0.0074 0.002815 -0.002905 -0.006969 0.007975 -0.018708 -0.008941 -0.005371 -0.009202 0 0.009078
0.014799 -0.016845 0.003496 -0.002339 -0.001288 -0.009234 -0.000451 -0.007297 -0.005271 0.001555 -0.011364
0.024671 -0.003115 0.014808 -0.000586 0.01308 -0.005412 -0.006769 0.01279 0.000505 -0.038803 -0.008142
0.034564 -0.010156 -0.019743 -0.007625 -0.012548 -0.013906 -0.001363 -0.021193 -0.01488 -0.008074 -0.015934
-0.003724 0.004473 0.008757 0.006501 0.012523 -0.004598 0.00182 -0.011271 0.024834 -0.005814 0.004416
-0.015781 -0.04505 -0.021991 -0.021139 -0.006912 -0.024946 -0.009083 -0.028049 -0.008743 0.007719 -0.004885
0.022257 0.009051 0.024852 0.0012 0.010073 0.009476 -0.007333 -0.006019 0.020665 -0.014624 -0.004909
-0.023424 -0.022289 -0.013857 -0.030557 -0.004533 -0.029412 -0.035549 -0.034001 -0.013086 -0.008716 -0.030587
-0.017118 -0.021129 -0.010831 -0.011125 0.000546 -0.023856 -0.013403 -0.001929 -0.018264 -0.009746 -0.011705
0.025048 0.023342 0.00148 0.00125 0.021846 0.018164 0.015526 0.011594 0.013507 0.020641 0.007724
-0.006607 -0.021141 -0.00591 -0.010612 -0.013718 -0.024651 -0.019111 -0.035817 -0.015338 -0.020691 -0.015841
-0.001056 -0.002273 0.037753 0.017666 0.039559 0.017958 0.004384 -0.000495 0.027324 -0.006243 -0.032191
-0.02769 -0.00826 0.012389 -0.0062 0.020851 -0.001633 -0.002425 0.042286 0.009197 0.015704 0.013949
-0.046304 -0.031017 -0.037779 -0.005615 0.003574 -0.048102 -0.038892 -0.041046 -0.028325 -0.030209 -0.015344
-0.005585 0.008002 0.050268 0.013802 0.015773 0.053283 0.006576 0.017848 0.020532 0.024773 -0.006986
0.017307 0 0.029453 0.007426 -0.00935 0.01436 0.01608 0.017373 0.004968 -0.030634 0.007035
0.055881 -0.008233 0.014305 -0.012285 -0.046857 0.019627 -0.022255 0.040696 -0.002719 -0.008644 0.019882
-0.016219 -0.017788 0.003797 -0.040423 -0.040672 -0.050489 -0.044006 -0.041251 -0.027261 -0.04807 -0.01686
-0.001085 -0.001207 -0.009457 0.006481 0.014747 0.01994 -0.002645 -0.002559 -0.009682 -0.008637 -0.002144
-0.015418 0.002418 -0.03437 0.040567 0.025795 -0.008798 0.033952 0.014593 0.005403 0.027187 0.009667
-0.016652 -0.006331 -0.009887 -0.009901 -0.017354 -0.029915 -0.040021 -0.050261 -0.020983 -0.029291 -0.032447
-0.021644 -0.019417 -0.001141 -0.004375 -0.010813 -0.014571 -0.004276 -0.032951 -0.007057 -0.044733 0.007147
-0.016048 0.006497 0.012282 -0.001883 0.005648 0.049862 -0.023081 0.030632 -0.001843 0.023275 -0.006004
0.031687 0.017215 0.015801 0.023899 0.020471 0.050115 0.006593 0.023933 0.0298 0.016518 0.004393
0.024164 0.011484 0.000278 0.004914 0.013314 0.00811 -0.003275 -0.034161 -0.010243 -0.003197 0.007108
-0.015987 0.006274 0.006665 0.011614 0.011738 0.004022 0.015334 0.017093 0.002587 -0.013896 0.011944
0.020056 0.013361 0.001655 0.01148 -0.004848 0.010786 0.004854 0.057904 0.026581 0.010027 0.015558
0.015158 0.000586 -0.008538 -0.004779 -0.003306 -0.006098 -0.002684 -0.024693 0.008044 0.01583 0.005811
0.019585 0.026354 0.003333 0.006002 0.017284 0.002454 0.019914 0.017417 0.006484 0.009773 -0.001576
-0.011567 -0.016833 -0.021871 -0.008353 0.000686 -0.020808 -0.002111 -0.013314 -0.006442 0.009155 0.001578
-0.019648 -0.03018 -0.005944 -0.024669 -0.018693 -0.035 -0.014807 -0.017992 -0.032668 -0.018403 -0.030987
0.048297 0.026032 0.014806 0.02591 0.038972 0.018135 0.027912 0.045804 0.03635 0.031423 0.0229
-0.007522 -0.006124 -0.010662 -0.002405 0.011775 -0.004453 -0.011488 -0.001877 -0.010945 0.004111 -0.010633
0.017632 0.004695 0.006523 0.007884 0.019784 0 -0.000528 0.033224 0.002767 0.020727 0.019882
0.03772 0.028913 0.010989 0 -0.016466 -0.000639 0.009514 -0.025633 0.010283 0.003008 0.014226
-0.010286 0.004825 -0.016722 -0.014441 -0.018233 -0.018542 -0.028534 -0.036737 -0.013654 -0.026993 -0.012987
-0.015135 0.018362 0.011054 -0.014652 -0.001857 0.003909 0.003778 0.024402 0.000252 -0.002826 -0.006316
-0.001434 -0.020804 -0.009251 -0.010533 0.004398 -0.012979 -0.034409 -0.037703 -0.025415 -0.023957 -0.027013
0.016005 -0.002266 0.005659 0.000626 0.004379 -0.00526 -0.007795 -0.009016 0.001291 -0.029559 -0.009254
0.011613 0.014196 0.011255 0.009387 0.017438 0.018506 0.006734 0.022332 0.02656 0.033723 0.005494
-0.003594 -0.016797 0.005843 0 0.008075 -0.000649 -0.009476 0.014887 0.001256 -0.003683 0.014208
0.007313 -0.006264 0.005256 0.00992 0.019127 0.013636 -0.004502 0.027105 0.02283 0.034328 0.023707
-0.00179 -0.006304 0.001651 -0.00798 0.001444 -0.00324 -0.017524 0.001397 -0.008094 0.006638 -0.018947
-0.007373 -0.002883 -0.002198 0.001856 -0.014897 0.001625 0.015535 -0.017052 -0.01088 -0.010905 -0.021459
0.051792 0.004627 0.016795 -0.002471 0.010081 0.043168 0.014164 0.060968 0.02075 0.020513 0.023026
0.020804 0.013817 0.011644 0.019195 0.00982 -0.001556 0.011173 -0.016291 0.018369 0.00603 -0.008574
0.002804 0.015616 -0.010707 -0.007898 0.003029 -0.021814 -0.004972 -0.008915 0.010822 0.012488 -0.005405
-0.009975 0.023763 0.002165 0.006736 0.008264 -0.028034 0.037757 0.000915 0.011896 0.007153 -0.016848
-0.012053 -0.004369 -0.00459 0.006691 -0.003783 -0.014749 -0.020867 -0.020564 -0.006113 0.019838 0.001658
-0.002859 -0.006034 -0.000271 -0.001813 0.008228 -0.019295 0.007104 -0.045879 0.007097 -0.002159 0
-0.015485 0.001656 0.005426 0.002421 0.01177 0.003053 0.01465 0.018908 0.006108 0.016604 -0.003863
0.019709 0.013499 -0.002428 0.007246 0.001086 0.011836 0.004813 -0.012958 0 -0.000237 0.00831
-0.000286 -0.005436 -0.018664 6e-04 -0.007205 -0.014706 0.011176 0.030308 -0.012141 0.00071 0.008791
0.015143 0.006013 0.016538 0.000599 0.018176 0.027815 0.002632 0.022338 -0.001891 -0.004023 0.021242
-0.001126 -0.00489 -0.001627 0.001796 -0.014928 0.008581 -0.002625 0.005078 0.004262 -0.002613 -0.008533
-0.006669 -0.014196 0.002173 0.001793 -0.011092 0.004908 -0.012632 0.006124 -0.011554 0.006908 0.007531
0.004066 0.002492 0.000542 -0.008353 0.010901 0.000977 0.027719 -0.008064 0.00167 0.012065 0.013881
-0.011866 0.009392 -0.005146 -0.000602 -0.003594 0.008783 -0.014004 0.036509 0.012027 0.013558 0.003686
-0.00934 -0.003558 -0.002723 -0.007225 0.010822 -0.007094 -0.026828 -0.018647 -0.004983 -0.013607 0.002099
0.006542 0.004944 0.015288 0.004245 0 0.005846 -0.011892 -0.008445 0.001192 -0.002778 0.001047
0.034694 -0.005466 -0.010487 -0.022343 -0.007448 -0.022925 -0.014223 0.000304 -0.005479 -0.008234 -0.004184
0.002956 -0.031877 -0.00163 -0.0105 0.016727 -0.011897 -0.001665 -0.017485 -0.003353 -0.019622 -0.004202
0.011604 0.004542 -0.00245 0.012484 0.000307 -0.011371 0.002779 -0.006964 0.016342 0.016639 0.001055
0.014111 -0.027409 -0.007094 -0.008015 -0.001537 -0.014547 -0.013858 -0.008103 -0.002365 -0.020636 -0.01001
0.006284 -0.00029 -0.007145 0.003729 -0.000924 -0.020597 -0.004497 0.000157 -0.00877 -0.010899 -0.012241
-0.009457 0.018018 0.000277 0.001238 -0.002157 -0.016474 0.000565 -0.00377 0.00263 0.013957 -0.002155
0.005314 -0.017985 -0.001937 -0.002474 -0.004478 -0.039914 -0.005643 -0.011984 -0.002862 -0.000724 -0.008099
-0.110195 -0.013954 -0.018575 -0.014879 -0.022336 -0.020045 -0.007946 -0.030163 -0.010524 -0.025858 -0.022319
-0.040073 0.010318 0.005367 0.006293 0.015548 0.009848 0.008581 0.012835 -0.004834 0.013892 0.005011
0.048039 -0.082871 0.000843 0.006879 0.003749 0 0.001134 -0.003087 0.020646 0.006362 0.00277
0.009408 0.003182 0.002807 0 0.016809 -0.013503 -0.009065 0.005541 -0.011185 0.001216 0.014365
-0.027365 -0.006343 0.010918 0.006832 -0.005051 0.005703 -0.014866 0.009887 -0.013237 -0.009471 -0.035403
0.014373 0.012448 0.002492 -0.001851 -0.016462 0.02155 0.008706 0.011555 0.011219 0.013239 0.036138
0.002814 0.01797 0.006906 0.001236 -0.00438 -0.00111 -0.011507 -0.008567 0.006754 0.007259 -0.013624
-0.03808 -0.000932 -0.00439 0 -0.007227 -0.001853 -0.008149 0.005761 -0.007906 0.003603 -0.007182
0.006042 0.013682 0.010196 0.020988 0.006647 0.006682 0.003521 -0.023707 0.009177 0.022738 0.016138
-0.004349 -0.015337 -0.017935 -0.026602 -0.012419 -0.047198 -0.030409 -0.047099 -0.031826 -0.0337 -0.014239
0.027769 0.000312 0.003371 0.01118 0.005412 -0.02322 0.034379 0.014708 -0.000989 0.001211 -0.006667
-0.011536 0.00218 0.005039 -0.002457 0.003325 -0.007132 -0.008163 -0.023934 -0.009401 -0.011853 -0.003915
0.004812 0.032318 -0.002507 0.00431 0.020041 0.017159 0.011758 0.017786 0 0.017381 0.029197
-0.034539 -0.028597 -0.017034 -0.028817 -0.01841 -0.0612 -0.037188 -0.002036 -0.034466 -0.008953 -0.028914
0.016568 -0.008987 0.028125 0.011364 -0.01182 0.029252 -0.00181 -0.00204 0.017589 -0.034668 -0.005618
-0.016298 -0.006567 -0.009395 -0.01186 -0.01882 0.01624 -0.013906 -0.04276 -0.003559 -0.041751 -0.025989
-0.039257 -0.011961 0.004463 -0.010107 -0.012679 0.007591 -0.031269 0.007831 -0.014031 -0.02126 -0.006381
0.02087 0.014654 0.008609 0.021059 0.016793 0.050357 0.011392 0.052446 0.031048 0.050147 0.035026
0.003766 -0.02449 0.002203 -0.005625 0.001295 -0.036618 -0.008761 -0.047483 -0.012798 0.022472 -0.037225
-0.026262 -0.005793 0.011813 -0.005657 -0.000647 -0.032915 -0.022727 -0.031178 0.000763 0.019231 -0.003515
0.028842 0.027517 0.005159 -0.000632 0.004369 -0.014587 -0.001292 -0.017818 0.004572 0.013477 0.017049
-0.020758 -0.02615 0.018098 0 -0.014983 -0.022615 -0.025873 0.000371 -0.045512 0.009429 -0.027746
0.019012 0.001618 0.014062 0.019608 0.012431 -0.008835 -0.000664 -0.041002 0.007417 -0.00982 0.002378
-0.01587 -0.010336 -0.004186 -0.013648 -0.008885 -0.001698 -0.013289 0.046624 -0.015251 -0.021287 -0.018387
0.025387 0.008812 -0.000525 0.013837 0.012062 0.029762 0.015488 0.056747 0.004806 0.00173 0.010272
-0.037722 -0.016176 -0.010778 -0.005583 -0.021904 -0.049959 -0.027851 -0.034109 -0.034015 -0.033309 -0.025718
-0.015349 0.009865 0.004783 0.022458 0.012514 0.067797 -0.012278 0.032235 0.010454 0.016335 0.020258
0.016373 0.038424 0.002909 0.025015 0.007969 0.053724 0.019337 0.045263 0.020964 0.041939 0.039862
0.016882 -0.000941 -0.002637 0.002679 -0.00597 -0.018154 0.02981 -0.00235 0.014133 -0.001687 0.004065
0.013997 -0.009102 -0.005288 0.005376 0.003895 0.039733 0.021053 0.008917 0.004733 -0.015451 -0.001735
0.006046 0 0.005051 -0.007724 -0.000647 -0.017405 0.020619 -0.007504 0.001832 -0.020108 -0.006953
0 0.004118 0.009786 -0.012575 0.000971 -0.014247 -0.025253 -0.001512 -0.010972 -0.015015 -0.007001
0.020887 0.021451 0.016763 0.010916 0.002748 0.032813 0.000324 0.011779 0.014791 0.029217 -0.00235
0.032255 -0.003397 0.003091 0.004799 0.033204 0.016263 0.023995 -0.075836 0.010411 0.000991 0.021201
-0.017191 0.006508 -0.001027 0.001194 0.016849 -0.016003 -0.0095 -0.00108 -0.009016 -0.007176 0.00346
0.012964 0.00585 0.006684 0.003578 -0.005677 0.034039 0.003197 0.001621 -0.014817 0.011216 -0.00977
-0.029964 0.007958 -0.018131 -0.009507 -0.028236 -0.069495 -0.045889 -0.046043 0.041161 -0.009613 -0.018572
0.022513 0.013362 0.00104 0.002999 0.007145 -0.031053 -0.020708 0.00264 0.05702 0.020657 0.002957
-0.010548 0.003596 0.011172 -0.003588 -0.010878 -0.008925 -0.026603 -0.012787 0.002158 -0.028042 -0.010613
-0.021217 -0.005972 -0.011048 -0.015606 -0.017214 -0.017601 -0.007008 -0.017905 -0.015789 -0.012042 0.006555
-0.045363 -0.002403 -0.009873 -0.020122 -0.01265 0.01125 -0.018349 0.006982 -0.015557 -0.006602 -0.023091
0.001218 0 0.017843 0.005601 0.006406 0.007535 -0.010784 0.020994 0.002469 -0.010225 0.009091
0.007965 -0.005119 -0.009796 -0.000619 -0.007671 -0.014956 -0.023256 -0.027165 -0.016256 -0.011364 -0.017417
-0.003622 0.012409 0.004686 -0.006192 0.010691 0.001687 0.026786 -0.026372 0.008012 0.021944 0
0.04252 0.010463 0.015807 0.014953 0.025224 0.027368 -0.005797 0.009361 0.030303 0.021472 0.015281
0.012574 0.009467 -0.001531 -0.001842 -0.003651 0.014754 -0.005831 0.03532 0.000482 0.008759 0.019265
0.028384 -0.000586 -0.001022 0.00123 -0.004301 -0.011309 0.007331 -0.024967 0.019277 -0.000744 -0.001772
-0.012177 -0.01349 -0.005627 -0.003071 -0.01664 -0.015931 -0.027656 -0.010164 -0.006619 -0.014896 -0.013609
0.014895 -0.004459 0.006944 0 0.000814 -0.020755 -0.01497 0.001975 0.009995 -0.002772 -0.0012
-0.004352 -0.002687 -0.010217 -0.010474 -0.009023 0.002543 -0.00228 -0.014584 -0.020735 -0.00556 -0.008408
0.022466 -0.031437 -0.016258 -0.003113 -0.011532 -0.015645 -0.009139 -0.0098 -0.013475 -0.024396 -0.013325
0.0172 -0.021947 -0.000262 -0.003748 0.032167 0 -0.003075 0.001212 0.009512 -0.012764 0.002455
-0.042127 -0.035082 0.015744 -0.001254 -0.000323 -0.106529 -0.010794 -0.030058 -0.01208 -0.022955 -0.02572
-0.012143 -0.00131 0.02015 0.002511 -0.017606 0.002404 0.009353 0.018927 0.013206 -0.015663 -0.006914
-0.001033 0.000328 0.005318 -0.003757 -0.012167 -0.064748 -0.030888 -0.000817 -0.045136 -0.01262 -0.005063
0.019646 -0.000656 0.020151 -0.007542 0.023469 0.004103 -0.016733 0.019816 -0.004086 0.050014 0.013359
-0.015414 -0.00164 -0.007161 0.002533 -0.001301 0.024515 0.038898 0.032652 0.010256 0.005292 0.008161
-0.031723 -0.017417 -0.011191 -0.031586 -0.00977 0.020439 -0.044462 -0.031038 -0.030457 0.016847 -0.003113
0.016168 0.016722 -0.003773 -0.007828 0.012662 -0.002931 0.00898 0.010811 0.008115 0.035465 0.013117
-0.069088 -0.022368 -0.007574 -0.020381 0.017213 -0.00343 -0.002427 -0.01228 -0.022851 -0.01625 -0.03021
-0.034072 -0.007402 -0.003053 -0.004698 0.010536 0.040315 -0.040552 0.006216 0.006378 0.015502 0.014622
-0.039464 -0.007119 -0.021689 -0.012138 -0.023697 -0.075142 -0.021978 -0.004783 -0.015051 -0.022522 -0.029449
-0.036238 0.005804 -0.015649 -0.017065 -0.020065 -0.019417 -0.248055 0.003204 -0.031903 -0.018177 0.003228
-0.030558 -0.016293 -0.019608 -0.032639 -0.012219 0.048984 0.011494 0.074451 -0.004154 -0.037288 -0.023166
0.042159 0.045549 0.014324 0.012922 0.015881 0.084948 -0.009091 0.010403 0.0203 -0.007855 0.002635
-0.000249 0.00396 -0.026112 -0.004252 0.038506 0.028846 0.042431 -0.025372 -0.02562 0.103194 0.013798
-0.03262 -0.02071 -0.012585 0 -0.004595 0.014241 0.031903 -0.026599 -0.013706 -0.010146 -0.03046
0.019691 0.017791 0.001108 0.019929 0.006367 0.043879 0.0629 0.03624 0.032331 0.0125 0.019385
-0.006816 0.004947 0.011348 -0.000698 0.011072 0.047919 0.08325 -0.01253 0.040934 -0.004938 -0.001312
-0.037362 0.015805 -0.004105 -0.009078 -0.007666 -0.023666 -0.040741 -0.007955 -0.014252 -0.000496 0.010506
-0.00462 0.003242 0.010374 -0.009866 0.026959 0.0341 0.016409 0.058037 0.030522 0.053128 0.019493
0.038196 0.018417 0.025711 0.010676 0.014584 0.022249 -0.008547 0.029412 -0.005456 -0.005186 0.024219
0.010347 -0.011421 0.007775 0.015493 0.004842 -0.024485 0.028736 -0.052585 -0.003135 -0.008294 -0.014312
-0.027311 -0.045571 -0.027401 -0.031207 -0.021382 -0.034263 -0.081006 -0.024052 -0.037474 -0.027001 -0.027778
-0.026908 -0.008406 -0.008206 -0.016464 -0.009848 -0.02269 -0.025329 -0.033175 -0.008984 -0.026277 0.02013
0.012022 -0.009495 -0.009377 0.010189 0.025641 0.021528 -0.006237 0.060784 0.016483 0.032535 -0.010821
0.021251 0.013352 -0.004733 -0.016571 -0.006818 -0.040909 -0.012552 -0.029575 -0.017027 0.023937 0.003218
0.040326 0.018919 -0.001958 -0.005861 0.022883 -0.008617 0.03072 0.03219 0.013748 -0.001431 0.002566
0.012424 0.004973 0.014854 0.002948 -0.011484 0.030422 0.026722 -0.005167 0.017358 -0.021978 0.037748
0.041723 0.017816 -0.001933 -0.000735 0.012523 -0.005061 0.014014 0.01113 0.030925 0.026136 0.022195
-0.009188 -0.020421 -0.009131 -0.004412 -0.01207 -0.032641 -0.043435 -0.025133 -0.021464 -0.027136 -0.008444
0.00214 -0.002978 -0.000838 -0.018464 -0.009804 0.00482 -0.012384 0.001317 0.001057 0.032542 0.015815
0.031399 -0.010953 -0.000838 -0.009029 0.003351 -0.018317 -0.035528 -0.016017 -0.052534 -0.005924 -0.003593
-0.007611 0.017114 0.000559 -0.006074 -0.001822 0.031986 -0.056338 0.022597 -0.04263 0.03385 -0.009014
-0.024983 -0.011547 -0.017333 -0.005348 -0.009734 -0.032286 -0.022962 -0.038202 0.003201 -0.021905 -0.010309
0.018353 0.007009 0.010526 0.008449 0.014284 0.028025 0.047003 0.013824 0.014795 0.024753 0.010417
0.024459 0.006961 0.007883 -0.009901 0.002726 0 0.004489 0.022662 0.014866 0.005751 0.004851
0.01782 0.025346 0.010894 0.003846 0.00453 0.003462 0.037989 0.030798 0.001972 -0.00183 -0.000604
-0.00954 0.008668 -0.01354 0.00613 -0.001503 0.001294 -0.036599 -0.001093 -0.010402 0.006645 0.001963
0.016317 -0.012731 -0.014286 -0.001904 -0.001957 -0.055125 -0.096089 -0.018421 0.021591 -0.010733 -0.030853
-0.036124 -0.034172 -0.018755 -0.028462 -0.021874 -0.033728 -0.121137 -0.022482 -0.031424 -0.02147 -0.025593
0.006131 -0.001001 0.003475 0.023753 0.010179 -0.028774 -0.018284 0.005702 0.006603 -0.029958 -0.007047
-0.027937 -0.022051 0.009524 -0.006187 -0.012672 0.010685 -0.014327 0.002835 -0.005419 0.002189 -0.013548
0.03903 0.016399 -0.000286 0.004669 0.010979 0.006247 0.017442 -0.0049 0.016633 0.007035 0.000831
-0.002163 -0.018487 -0.0163 -0.013943 -0.012848 -0.046323 -0.028571 -0.010038 -0.01213 -0.025781 -0.024355
-0.023386 0.003425 -0.003198 -0.018853 -0.015184 0.019529 0.030882 -0.005165 -0.000286 -0.004699 -0.004689
-0.032823 0.011945 -0.004958 -0.01281 -0.01416 -0.019646 -0.04137 -0.014808 -0.010283 -0.026591 -0.026245
0.046014 -0.030017 0.029601 0.012165 0.005267 0.098196 -0.081845 0.006832 0.041558 0.006451 0.02557
-0.026209 -0.013213 -0.013379 0.036859 0.006509 -0.025091 0.008104 -0.0095 -0.021336 0.008302 -0.005391
0.009723 0.022551 -0.000866 0.032458 0.015615 0.006551 -0.036977 -0.010374 0.005096 0.012579 -0.016938
-0.014796 -0.027912 -0.005198 -0.035928 -0.013667 -0.040911 0.005008 -0.014438 -0.013239 -0.025342 -0.033081
-0.031824 0.016661 0.029318 -0.005435 0.002204 -0.037037 -0.059801 -0.026691 0.021696 -0.018608 -0.008553
